,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2013-06-30,41.01,16.630000000000003,0.8105697940503432,2.0,25.200000000000003,20.589999999999996,21.909999999999997,52.0,20.41,17.729999999999997,30.71,2.58,0.45,41.25,1216.31,1751.97,0.0,10.84,19.8,241.16,260.95,205.0,1491.02,5.240000000000002,44.14,-41.0,1.32,16.036034275405893,7.15,0.18,2.13,2.0,0.94,3.7902700228832957,4.688366132723113,4.460036613272312,4.170819221967964,4.688366132723113,50.4,45.43,2.08,2.06,6,2013,41.03286384976526,20.51643192488263,43.7
2013-09-30,43.099999999999994,20.97,1.0214241533941548,0.0013372332339482132,24.359999999999992,24.9,26.220000000000006,51.0,18.199999999999996,17.490000000000002,57.89,2.1,0.67,68.16,1215.28,1771.62,0.0,18.07,21.48,241.25,262.73,205.0,1508.89,17.059999999999995,10.11,0.0,1.3199999999999998,12.482204339532668,6.93,0.17,3.15,2.0,0.63,4.734219885572909,5.797798051646821,5.564329673728158,5.214127106850161,5.797798051646821,52.84,46.43,3.17,3.14,9,2013,0.027453610552200303,20.530158730158732,64.67
2013-12-31,45.80000000000001,14.319999999999993,0.6979617673123177,-0.0012941159921794115,24.67,17.36,18.72999999999999,53.5,28.45000000000001,13.699999999999996,57.73,1.5,0.63,59.86,1216.17,1784.65,0.0,0.0,19.88,241.04,260.92,205.0,1523.73,11.079999999999998,-11.24,0.0,1.37,19.168313547486044,7.2,0.17,3.85,2.0,0.52,3.2124370173439663,3.930340549436636,3.756303329535382,3.5242537030003787,3.930340549436636,48.01,42.68,3.01,2.98,12,2013,-0.02655122655123421,20.516883116883115,78.99
2014-03-31,46.72,19.88,0.9700000000000001,0.0,27.78,23.94,25.29,55.0,22.78,21.25,54.85,1.36,0.54,56.75,1218.37,1817.5,0.0,0.0,29.72,241.74,271.47,205.0,1546.03,29.03,-31.91,0.0,1.35,14.174999999999999,7.29,0.18,0.97,0.0,0.0,4.36,5.32,5.16,5.200000000000001,5.36,47.59,42.55,1.91,1.89,3,2014,0.0,20.49484536082474,19.88
2014-06-30,40.7,18.62,0.9092363636363636,2.35,23.68,23.05,24.35,54.0,17.65,20.270000000000003,56.16,3.12,0.53,59.82,1217.38,1776.92,0.0,0.0,20.39,241.99,262.38,205.0,1514.54,2.0299999999999976,46.78,-47.5,1.2999999999999998,14.845864661654135,7.31,0.17,1.88,2.35,1.25,4.197963636363636,5.14589090909091,4.913745454545455,4.952436363636364,5.184581818181818,49.31,44.04,2.93,2.91,6,2014,48.125,20.47872340425532,38.5
2014-09-30,41.66000000000001,18.740000000000002,0.9134276729559749,0.004284591194968467,22.259999999999998,22.249999999999993,23.549999999999997,58.0,19.410000000000004,16.709999999999994,86.79,2.92,0.49,90.19,1220.06,1797.3,0.0,0.0,23.4,241.83,265.24,205.0,1532.06,17.02,13.74,-0.13000000000000256,1.3000000000000003,15.875394877267876,7.76,0.17,2.79,2.35,0.84,4.164444444444445,5.08114605171209,4.897805730258561,4.923997204751921,5.107337526205451,50.87,44.34,3.85,3.83,9,2014,0.08790322580644983,20.516129032258064,57.24
2014-12-31,45.839999999999975,14.089999999999996,0.687413430534137,-0.002178651700637097,26.510000000000005,17.590000000000003,18.89,57.5,28.25,17.089999999999996,58.34,2.06,0.61,87.72,1223.12,1812.05,0.0,0.0,20.79,244.24,265.04,205.0,1547.02,12.46,-40.91,0.0,1.2999999999999998,20.907941802696953,7.62,0.17,3.48,2.35,0.68,3.1131136969017237,3.816329735034347,3.642501051451002,3.6741062666479736,3.832132342632832,45.88,40.78,4.22,4.19,12,2014,-0.04465609936966786,20.49712643678161,71.33
2015-03-31,52.26,24.92,1.22,0.0,31.22,30.29,31.56,58.75,21.97,25.55,54.82,2.04,0.59,85.86,1228.56,1850.04,0.0,22.45,34.26,244.42,278.68,205.0,1571.36,33.37,-36.13,0.0,1.27,12.039999999999997,7.66,0.18,1.22,0.0,0.0,5.4,6.6,6.36,6.3999999999999995,6.679999999999999,54.46,47.68,2.51,2.49,3,2015,0.0,20.426229508196723,24.92
2015-06-30,40.080000000000005,15.71,0.7655870046763475,2.09,24.200000000000003,19.47,20.74,59.5,20.61,18.650000000000002,37.96,3.12,0.55,90.13,1238.32,1811.49,0.0,0.0,21.24,244.94,266.18,205.0,1545.31,0.5800000000000054,25.450000000000003,-42.88,1.27,19.429209102482496,7.89,0.17,1.98,2.09,1.06,3.464474526212159,4.28419394536057,4.067664287472311,4.114063499876939,4.299660349495446,49.08,44.0,4.24,4.22,6,2015,42.88722222222222,20.52020202020202,40.63
2015-09-30,40.43000000000001,15.529999999999994,0.7576958689458687,-0.0024321383349165345,23.049999999999997,18.479999999999997,19.939999999999998,56.25,21.950000000000003,16.11,40.01,2.76,0.51,90.4,1241.77,1827.99,0.0,22.82,25.59,244.24,269.82,205.0,1558.16,17.059999999999995,-14.98,-0.03999999999999915,1.46,18.560283322601425,7.4,0.17,2.74,2.09,0.76,3.395804843304842,4.159031339031338,3.9820512820512812,4.015235042735042,4.192215099715098,47.35,42.3,3.53,3.51,9,2015,-0.04984995944850823,20.4963503649635,56.16
2015-12-31,46.42999999999998,13.36,0.6514729574223246,0.001123533216298778,25.799999999999997,16.49000000000001,19.120000000000005,62.0,29.939999999999998,13.870000000000005,59.16,1.94,0.54,106.02,1141.88,1403.49,0.0,0.0,20.89,160.37,181.26,205.0,1222.24,7.960000000000001,10.61,0.5799999999999983,2.63,23.79342814371257,10.4,0.15,3.39,2.09,0.62,3.805063291139241,4.0510471806674335,4.373901035673188,3.8588722669735325,4.7121288837744535,43.52,38.79,5.08,5.05,12,2015,0.023040716577312992,20.507374631268434,69.52
2016-03-31,45.79,19.9,0.97,0.0,28.92,24.85,27.45,61.0,20.94,22.62,17.42,2.12,0.48,65.75,1140.79,1436.56,0.0,22.44,32.47,160.62,193.09,205.0,1243.48,30.64,-72.3,-0.08,2.6,15.7225,10.06,0.16,0.97,0.0,0.0,5.56,6.04,6.4,5.64,7.08,47.34,43.46,2.02,2.01,3,2016,0.0,20.51546391752577,19.9
2016-06-30,38.86000000000001,12.940000000000005,0.6304506699147383,2.04,21.689999999999998,16.159999999999997,18.38,61.0,22.7,15.900000000000002,14.84,3.02,0.55,72.48,1140.25,1397.18,0.0,0.0,21.51,160.9,182.4,205.0,1214.78,-2.4800000000000004,41.72,-41.82,2.22,24.192217928902622,10.29,0.15,1.6,2.04,1.28,3.7038976857490873,4.034884287454325,4.255542021924484,3.7511814859926926,4.696857490864801,41.82,38.8,3.37,3.34,6,2016,41.871,20.525000000000002,32.84
2016-09-30,37.53999999999999,14.11,0.6882193823216187,-0.0022702875399361684,21.67,16.760000000000005,18.799999999999997,61.0,20.78,15.089999999999996,17.37,2.6,0.56,101.35,1138.41,1414.87,0.0,22.72,24.76,160.92,185.67,205.0,1229.2,1.6499999999999986,0.879999999999999,0.0,2.04,22.160666194188522,10.17,0.15,2.29,2.04,0.89,3.991071352502662,4.279582534611288,4.5921363152289665,4.051177848775293,5.000860489882854,41.6,38.42,4.09,4.07,9,2016,-0.04654585152838564,20.502183406113538,46.95
2016-12-31,44.74000000000001,14.39,0.7014362569285948,0.0012794603206694123,26.340000000000003,17.619999999999997,20.02000000000001,60.25,27.120000000000005,9.57,21.64,2.07,0.65,95.56,1159.41,1434.93,0.0,18.62,23.62,161.26,184.88,205.0,1250.05,18.84,-15.040000000000003,0.4799999999999969,2.3999999999999995,21.473262682418344,9.88,0.15,2.99,2.04,0.68,4.006866644929898,4.9827779589175085,4.607427453537659,4.6543462667101405,5.010929246820997,39.65,36.75,4.05,4.02,12,2016,0.0262481926655056,20.51505016722408,61.34
2017-03-31,48.39,21.31,1.04,0.0,31.44,26.15,29.2,60.0,22.24,23.28,22.12,6.92,0.59,154.74,1156.59,1465.86,0.0,23.37,32.78,161.6,194.38,205.0,1271.48,-7.58,8.08,-0.01,3.05,14.4225,9.67,0.15,1.04,0.0,0.0,5.799999999999999,7.2,6.720000000000001,6.760000000000001,7.28,46.81,44.04,4.72,4.7,3,2017,0.0,20.490384615384613,21.31
2017-06-30,40.040000000000006,11.510000000000002,0.5611212675198051,1.8,22.3,14.11,17.3,60.0,25.94,12.14,19.07,3.1,0.54,86.13,1158.25,1430.24,0.0,0.0,21.97,161.85,183.82,205.0,1246.43,41.71,-7.85,-36.92,3.1900000000000004,26.732189400521282,9.87,0.15,1.6,1.8,1.13,3.212419256550884,3.9979890310786113,3.689372333942718,3.7454844606946986,4.012017062766605,39.26,37.11,3.92,3.9,6,2017,36.9225,20.5125,32.82
2017-09-30,40.43000000000001,12.36,0.6018592297476759,0.002091633466135286,20.979999999999997,14.990000000000002,18.239999999999995,60.5,25.440000000000005,11.479999999999997,25.26,3.59,0.76,84.57,1159.66,1450.69,0.0,0.0,29.02,162.16,191.18,205.0,1259.51,26.799999999999997,-20.61,-0.00999999999999801,3.25,25.130461165048544,9.85,0.15,2.2,1.8,0.82,3.4032403718459494,4.223957503320053,3.928499335989376,3.972270916334661,4.256786188579017,37.49,35.06,2.91,2.89,9,2017,0.042954545454541915,20.536363636363635,45.18
