,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2013-09-30,71.25,-36.07,-0.0,0.0,-8.73,-35.07,-31.150000000000002,1.3,106.31,-27.449999999999996,96.5,50.4,27.9,202.88,214.01,1092.52,0.0,64.04,14.04,80.7,56.58,137.27,1446.33,955.25,-30.58,78.93,25.29,3.92,-0.0,1.97,0.14,0.0,-13.082383419689119,-22.426943005181347,-14.951295336787567,-15.325077720207254,-23.17450777202073,2.14,1.36,2.78,2.51,2.17,9,2013,0.0,inf,3.86
2013-12-31,52.45999999999998,-56.589999999999996,-0.042928124407358235,0.0,-10.83,-55.1,-51.81999999999999,1.09,107.57,-22.680000000000007,52.35,50.34,25.72,149.47,255.46,1053.5,9.98,74.04,15.16,101.66,53.18,154.84,1446.33,898.66,-4.509999999999991,-45.57000000000001,5.919999999999998,3.280000000000001,-6.347819844495494,1.75,0.17,-0.04,-21.506990328086477,-20.262074720273088,-25.198809027119285,-24.597815285416274,-22.022127820974774,-20.32,-15.64,-13.86,1.47,1.22,12,2013,0.0,1318.25,-52.73
2014-03-31,78.32,-30.4,-0.02,0.0,-1.62,-29.02,-25.05,1.03,107.34,-19.14,5.57,61.24,40.86,132.18,259.68,1037.07,9.79,88.21,18.03,117.16,51.65,168.81,1446.33,868.26,-38.45,-7.39,-0.95,3.97,-12.875,1.72,0.19,-0.02,-11.72,-11.36,-14.0,-13.52,-12.6,-38.96,-38.82,-22.5,1.13,0.78,3,2014,0.0,1520.0,-30.4
2014-06-30,76.69,-37.75000000000001,-0.027696258253851802,0.0,-7.569999999999999,-36.03,-31.639999999999997,1.17,112.72,-24.990000000000002,13.55,52.3,34.75,126.51,256.48,987.28,9.47,80.86,17.82,109.06,48.46,157.52,1446.38,829.76,-19.669999999999995,34.54,-6.88,4.389999999999999,-10.560993377483442,2.04,0.19,-0.05,-15.288334556126195,-13.87028613352898,-18.190902421129866,-16.595597945708,-16.418341892883348,-44.35,-43.96,-25.31,1.16,0.84,6,2014,0.0,1363.0,-68.15
2014-09-30,79.64000000000001,-32.33,-0.022522890127388534,0.0,-2.59,-30.439999999999998,-25.83,1.08,110.07,-19.269999999999996,9.21,39.37,34.96,101.1,256.15,949.75,9.29,78.97,17.94,107.1,45.2,152.3,1446.42,797.46,5.469999999999999,-4.169999999999998,-5.65,4.610000000000001,-11.988914321064028,1.96,0.19,-0.07,-13.61669585987261,-12.033658439490443,-16.216480891719744,-14.762145700636943,-14.581962579617832,-43.93,-42.82,-23.99,0.94,0.62,9,2014,0.0,1435.4285714285713,-100.48
2014-12-31,86.21000000000001,-116.27999999999999,-0.08046687580734452,0.0,-21.009999999999998,-115.05,-109.49,0.9,201.26999999999998,-36.089999999999996,15.75,42.95,31.77,103.18,248.11,835.69,9.17,66.39,18.59,114.44,40.49,154.93,1446.42,680.76,-47.419999999999995,2.599999999999998,51.36,5.5600000000000005,-2.796181630546956,1.91,0.23,-0.15,-55.66162022513378,-47.82951097988558,-68.32174201882266,-58.901753090976186,-62.63541612843699,-70.6,-67.56,-37.6,0.9,0.62,12,2014,0.0,1445.0666666666666,-216.76
2015-03-31,115.05,20.23,0.01,0.0,-1.63,21.87,27.51,0.73,93.18,-16.66,36.88,35.18,32.08,116.69,241.93,819.92,9.03,54.32,18.9,82.42,36.52,118.93,1446.42,700.99,-19.96,26.7,14.39,5.64,18.25,1.51,0.17,0.01,9.88,9.44,11.559999999999999,10.32,11.88,28.52,17.58,12.43,1.42,1.03,3,2015,0.0,2023.0,20.23
2015-06-30,78.71,-26.64,0.0,-0.0,-6.71,-25.51,-19.78,0.85,104.22,-20.709999999999997,9.02,46.48,34.54,101.99,240.64,803.91,8.9,65.78,19.56,94.36,35.19,129.56,1446.43,674.36,-21.07,-3.3900000000000006,-3.3900000000000006,5.7299999999999995,0.0,1.82,0.19,0.0,-13.299219968798752,-6.81585023400936,-15.792823712948517,-14.130421216848674,-8.478252730109205,-4.3,-3.31,-1.3,1.08,0.71,6,2015,0.0,-inf,-6.41
2015-09-30,97.42000000000002,-23.46,-0.015708068295949115,0.0,-7.57,-22.39,-16.55,0.71,119.80999999999997,-23.68,12.48,45.13,35.17,102.82,235.74,787.44,8.76,66.81,20.21,105.83,30.72,136.55,1446.43,650.89,-17.379999999999995,1.0500000000000007,19.78,5.840000000000002,-11.299925404944586,1.58,0.21,-0.02,-11.906715768329429,-9.424840977569467,-14.420006695681286,-12.94344827586207,-12.000964178105122,-12.43,-10.26,-6.92,0.97,0.64,9,2015,0.0,1493.5,-29.87
2015-12-31,64.50999999999999,-93.35,-0.06060704431098847,0.0,-3.1499999999999986,-92.3,-85.96000000000001,0.48,156.81,-27.760000000000005,8.68,34.34,25.14,75.84,231.37,690.99,8.91,71.9,18.76,104.57,28.06,132.63,1446.43,558.37,4.049999999999997,-1.8299999999999983,-6.010000000000002,6.34,-1.9799678628816282,1.24,0.24,-0.08,-54.03118000324621,-46.97045934101606,-66.87987339717577,-60.27370556727804,-61.152507709787365,-38.11,-34.64,-25.39,0.73,0.48,12,2015,0.0,1540.25,-123.22
2016-03-31,87.88,-21.09,-0.02,0.0,2.77,-20.26,-14.4,0.47,108.14,-11.07,9.58,40.36,25.03,82.29,225.8,669.42,8.77,74.88,17.02,105.67,25.54,131.22,1448.28,538.2,-11.83,-0.19,12.92,5.86,-5.875,1.26,0.24,-0.02,-12.599999999999998,-10.88,-15.68,-13.6,-14.360000000000001,-24.21,-24.0,-24.41,0.78,0.54,3,2016,0.0,1054.5,-21.09
2016-06-30,80.9,-6.390000000000001,-0.0046506550218340615,0.0,1.3900000000000001,-5.119999999999997,0.8100000000000005,0.55,86.02,-14.23,8.45,36.62,23.95,81.28,220.15,664.62,8.63,60.98,14.67,109.28,23.52,132.81,1448.28,531.81,-19.78,-0.31,18.950000000000003,5.929999999999999,-29.565727699530516,1.5,0.25,-0.02,-3.8414410480349344,-3.2182532751091704,-4.80877729257642,-4.241397379912663,-4.250698689956333,-17.56,-16.28,-12.38,0.74,0.52,6,2016,0.0,1374.0,-27.48
2016-09-30,74.38999999999999,-24.74,-0.01895059364228265,0.0,2.8,-23.87,-17.94,0.42,98.26000000000002,-16.95,15.13,36.21,24.64,269.52,213.69,808.55,8.49,47.03,11.42,66.94,46.97,113.91,1448.28,694.64,-27.43,-8.51,42.629999999999995,5.93,-5.540723524656427,0.88,0.16,-0.04,-12.242083492914592,-11.692516277288394,-14.250846418996552,-14.705660666411335,-12.583194178475678,-22.99,-21.47,-14.92,4.03,3.66,9,2016,0.0,1305.5,-52.22
2016-12-31,79.08000000000001,-18.680000000000007,0.0,-0.0,-1.8099999999999996,-15.900000000000006,-10.810000000000002,0.36,94.97999999999996,-17.17,87.31,31.68,20.91,221.11,216.91,769.47,0.0,41.04,9.43,50.66,40.4,91.06,1865.38,678.41,-13.410000000000004,-85.47999999999999,171.07,5.09,0.0,0.99,0.13,0.0,-9.706222849083218,-9.400598025387872,-11.013032440056419,-12.087988716502121,-9.548141043723557,-23.72,-22.0,-11.17,4.36,3.95,12,2016,0.0,-inf,-70.9
2017-03-31,80.06,-14.65,-0.01,0.0,-0.98,-14.26,-8.89,0.34,94.32,-17.06,38.4,32.78,24.71,179.64,241.76,758.26,0.0,52.37,9.21,61.87,32.63,94.5,1865.38,663.76,-14.83,-25.31,-8.78,5.37,-8.5,0.96,0.14,-0.01,-7.72,-8.0,-8.84,-9.76,-8.2,-19.8,-18.3,-18.76,2.9,2.5,3,2017,0.0,1465.0,-14.65
2017-06-30,92.0,-9.999999999999998,-0.004056795131845841,0.0,2.1799999999999997,-10.65,-4.699999999999999,0.35,102.65,-12.84,48.32,43.55,28.8,185.96,243.78,763.25,0.0,64.79,10.63,75.72,33.76,109.48,1865.38,653.76,-15.290000000000001,27.57,-2.360000000000001,5.95,-21.568750000000005,1.0,0.17,-0.01,-5.241379310344827,-5.663286004056794,-6.117647058823529,-6.750507099391481,-5.874239350912779,-15.49,-14.33,-26.22,2.46,2.08,6,2017,0.0,2465.0,-24.65
2017-09-30,103.06,-5.43,-0.003610372340425532,0.0,6.4799999999999995,-4.940000000000001,1.7300000000000004,0.4,108.00000000000003,-11.130000000000003,30.06,39.68,41.2,173.57,242.72,758.24,0.0,66.86,9.09,76.3,33.61,109.91,1865.38,648.33,-8.940000000000001,-5.4,-3.92,6.669999999999998,-27.69797421731123,1.15,0.17,-0.02,-2.8666356382978724,-2.7511037234042552,-3.3504255319148935,-3.2348936170212768,-3.162686170212766,-11.97,-10.93,-18.09,2.27,1.73,9,2017,0.0,1503.9999999999998,-30.08
