,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2013-06-30,735.5400000000001,-64.0,-8.524433849821214,20.0,37.17,-73.88,-60.54,290.0,809.43,-4.140000000000001,49.74,83.8,968.81,1107.53,381.29,1627.8,169.69,126.05,324.11,110.62,434.73,75.0,1193.01,74.18,-16.32,-133.75,13.34,-8.5053625,18.23,0.36,-4.47,20.0,-4.47,-15.713945172824792,-14.569725864123955,-21.43504171632896,-20.90107270560191,-18.002383790226457,-2.13,-2.12,-21.1,3.42,0.43,6,2013,150.15659955257271,7.507829977628636,-33.56
2013-09-30,816.2399999999998,13.780000000000001,1.8391911021233571,-0.04112349943336593,52.98,21.229999999999997,33.300000000000004,259.0,794.99,20.01,76.22,206.79,850.23,1133.24,380.53,1651.95,214.5,123.98,343.21,103.58,446.79,75.0,1205.1,-17.960000000000008,0.5,43.95,12.070000000000004,35.207108127721334,16.12,0.37,-2.64,20.0,-7.58,3.343983822042467,1.560525783619818,4.5701112234580386,4.319312436804854,2.034256825075834,-0.83,-0.82,-4.15,3.3,0.82,9,2013,-0.30811470408787045,7.492424242424242,-19.78
2013-12-31,819.04,41.269999999999996,5.511628664495114,-0.012338367387227489,108.75,47.21,59.209999999999994,233.0,771.8499999999999,70.05,71.3,94.28,1111.76,1277.35,350.43,1785.27,285.77,138.22,431.76,103.48,535.24,75.0,1249.97,-72.73,-2.2600000000000016,70.07,12.0,10.567956142476376,13.98,0.43,2.87,20.0,6.97,9.21805490926012,16.208413215449045,13.212545369939505,12.674825500232664,21.355160539785945,0.67,0.67,10.72,2.96,0.38,12,2013,-0.09238728750923997,7.48780487804878,21.49
2014-03-31,643.94,20.99,2.8,0.0,15.74,9.5,21.19,235.0,634.44,-22.17,25.71,112.19,1343.06,1480.96,363.2,1996.63,536.3,81.58,625.09,100.48,725.57,75.0,1270.98,-289.89,-3.47,247.77,11.69,20.9825,13.87,0.57,2.8,0.0,0.0,4.2,2.0,6.6,6.280000000000001,2.7599999999999993,3.43,3.26,3.44,2.37,0.22,3,2014,0.0,7.496428571428571,20.99
2014-06-30,717.1399999999999,-65.08,-8.67930142889544,3.0,-65.33,-88.96,-77.41,228.0,806.0899999999999,-106.96,50.3,176.51,1103.43,1330.24,357.39,1874.61,524.16,56.98,590.84,98.36,689.2,75.0,1185.32,67.80999999999997,-5.4399999999999995,-37.78,11.549999999999999,-6.5681092501536575,14.43,0.58,-5.88,3.0,-0.51,-13.875073712860058,-26.805461555908366,-21.963946473123155,-21.90490360625992,-36.547534588342025,-3.36,-3.24,-13.47,2.25,0.38,6,2014,22.494897959183675,7.4982993197278915,-44.09
2014-09-30,893.4900000000002,33.28,4.4332284921369105,0.0034548509505561466,52.260000000000005,35.989999999999995,47.32,204.0,857.51,14.599999999999994,7.18,186.71,864.52,1058.41,348.54,1592.07,203.72,62.34,280.9,95.22,376.12,75.0,1215.85,280.88,-1.7200000000000006,-322.28000000000003,11.330000000000002,11.504302133413459,12.58,0.31,-1.44,3.0,-2.08,8.373876040703053,33.002923219241445,10.959925994449582,10.959925994449582,40.884218316373726,-0.5,-0.48,-5.62,3.77,0.69,9,2014,0.025935374149661072,7.506944444444445,-10.81
2014-12-31,612.0699999999997,11.3,1.6142857142857145,-0.21726190476190563,38.879999999999995,13.86,25.880000000000003,169.5,598.21,8.290000000000006,6.11,0.0,1057.68,1063.78,324.54,1585.91,218.78,44.02,272.43,92.17,364.6,75.0,1221.21,-9.959999999999994,-5.289999999999999,14.170000000000002,12.020000000000003,26.25001548672566,10.41,0.3,0.07,3.0,42.86,2.7673469387755105,-162.35102040816327,3.6897959183673477,3.6897959183673477,-207.5510204081633,0.02,0.02,-3.44,3.9,0.02,12,2014,-1.5208333333333393,6.999999999999999,0.49
2015-03-31,334.67,-59.75,-7.969999999999999,0.0,-50.26,-71.08,-59.1,155.5,405.76,-81.77,3.77,82.4,1076.94,1163.11,315.03,1682.26,391.77,38.3,432.4,111.96,544.35,75.0,1137.81,-172.34,-1.53,171.54,11.98,-4.8775,10.25,0.48,-7.97,0.0,0.0,-14.2,-15.44,-21.0,-19.84,-22.76,-18.5,-17.85,-49.02,2.69,0.2,3,2015,0.0,7.496863237139273,-59.75
2015-06-30,753.97,1.3599999999999994,0.18144202774447674,0.0,37.94,2.6299999999999955,14.649999999999999,134.0,751.3299999999999,-1.0200000000000102,19.62,198.5,953.05,1171.17,304.88,1684.35,376.34,50.17,431.17,111.8,542.98,75.0,1141.27,34.99000000000001,-1.8299999999999998,-17.310000000000002,12.02,184.61544117647065,8.81,0.48,-7.79,0.0,0.0,0.3232882342866928,0.3586915567734199,0.4770131871895871,0.4676965233772904,0.5086898441513955,-5.44,-5.36,-20.56,2.72,0.51,6,2015,0.0,7.495507060333761,-58.39
2015-09-30,637.3999999999999,43.61,5.812699594046008,0.0,77.25,54.68000000000001,66.42,121.0,582.72,42.510000000000005,10.26,96.85,1062.22,1169.32,297.53,1656.46,316.22,44.59,367.8,113.56,481.36,75.0,1174.99,56.55999999999999,-4.4,-61.52999999999999,11.740000000000002,5.204010548039441,7.72,0.41,-1.97,0.0,0.0,10.504167794316645,10.032070365358592,14.87106901217862,14.635020297699596,12.628606224627877,-0.87,-0.86,-2.91,3.18,0.29,9,2015,0.0,7.50253807106599,-14.78
2015-12-31,609.1599999999999,46.21,6.160353165765193,0.0,77.25999999999999,54.89,66.44,118.5,554.2600000000002,44.27,41.11,123.56,1039.41,1204.08,287.39,1688.2,295.85,41.34,343.51,116.12,459.63,75.0,1228.46,54.10000000000001,-1.3900000000000006,-21.85000000000001,11.549999999999997,4.808701579744644,7.23,0.37,4.19,0.0,0.0,10.938670060451798,14.76132357620108,15.055373846643334,15.114183900731785,17.995876551065862,1.37,1.35,6.61,3.51,0.48,12,2015,0.0,7.501193317422434,31.43
2016-03-31,669.99,5.5,0.73,0.0,39.01,8.52,19.59,148.0,661.46,4.66,15.86,134.93,1048.8,1199.6,277.8,1680.65,258.4,59.21,320.99,121.25,442.24,75.0,1238.31,14.54,-1.39,-38.4,11.07,50.68500000000001,8.96,0.36,0.73,0.0,0.0,1.32,2.04,1.76,1.8399999999999999,2.52,0.83,0.82,8.97,3.74,0.47,3,2016,0.0,7.534246575342466,5.5
2016-06-30,684.48,41.54,5.536900510204082,4.0,76.17000000000002,48.67,59.379999999999995,148.0,635.8199999999999,38.739999999999995,2.47,62.74,1106.26,1171.47,268.41,1634.26,212.65,45.8,265.21,122.61,387.82,75.0,1246.32,65.16,-2.3200000000000003,-76.22999999999999,10.71,6.681174771304766,8.91,0.31,6.27,4.0,0.64,10.173061224489796,12.186479591836735,13.316819727891156,13.917312925170068,14.765068027210884,3.51,3.47,27.63,4.42,0.25,6,2016,30.00956937799043,7.502392344497608,47.04
2016-09-30,1094.7,30.380000000000003,4.049620253164558,-0.00024226273393522366,65.38,37.03,47.629999999999995,169.0,1057.66,22.940000000000005,95.44,168.36,969.46,1233.27,259.41,1677.98,213.1,59.53,282.77,123.29,406.06,75.0,1271.8,94.95,-1.5599999999999996,-0.4200000000000017,10.600000000000001,10.43564516129032,9.97,0.32,10.32,4.0,0.39,7.235949367088608,8.868354430379748,9.558987341772152,9.935696202531647,10.594936708860759,3.2,3.16,35.55,4.36,0.93,9,2016,-0.0018174400059365325,7.501937984496124,77.42
2016-12-31,1035.08,47.739999999999995,6.366096196868009,-0.0015131019891438011,96.21999999999997,51.83000000000001,62.400000000000006,189.5,983.2599999999998,48.56999999999999,105.76,225.82,995.21,1326.79,257.58,1768.07,256.2,56.95,330.0,124.19,454.19,75.0,1313.75,-23.360000000000014,-8.610000000000001,42.28999999999999,10.57,7.43907624633431,10.82,0.35,16.69,4.0,0.24,10.80214765100671,12.892393736017894,14.540178970917223,15.028411633109616,15.5013870246085,3.62,3.59,42.21,4.02,1.0,12,2016,-0.011346905030631405,7.499101258238466,125.16
2017-03-31,981.57,1.93,0.26,0.0,26.29,-0.41,9.89,239.0,981.98,-16.65,218.38,110.58,967.82,1296.77,261.75,1745.28,229.3,73.22,306.86,125.72,432.58,75.0,1312.57,145.62,-5.38,-27.63,10.3,229.8075,13.66,0.33,0.26,0.0,0.0,0.44,-0.08,0.6,0.6,-0.12,0.2,0.2,-0.56,4.23,1.07,3,2017,0.0,7.4230769230769225,1.93
2017-06-30,1046.23,1.49,0.2004093567251462,16.0,40.98,4.08,14.07,195.0,1042.16,-5.75,13.06,199.34,1177.2,1389.6,252.77,1832.21,443.32,56.46,508.55,127.62,636.17,75.0,1195.92,-289.48,-10.05,94.22,9.989999999999998,243.2503691275168,12.23,0.53,0.46,16.0,34.78,0.33111111111111113,0.3659649122807017,0.5053801169590643,0.4879532163742691,0.4879532163742691,0.17,0.17,1.88,2.73,0.42,6,2017,118.95652173913042,7.434782608695651,3.42
2017-09-30,890.6099999999999,-24.17,-3.226549397590362,0.12002095337873361,10.39,-21.67,-11.72,180.0,912.2699999999998,-30.85,140.58,120.25,1076.28,1337.11,271.68,1791.07,396.42,79.72,489.07,130.37,619.44,75.0,1171.51,192.60000000000002,-16.47,-48.620000000000005,9.95,-13.946369466280512,11.52,0.53,-2.77,16.0,-5.78,-5.404761445783132,-4.845648192771085,-8.246920481927711,-7.920771084337351,-6.429802409638554,-0.72,-0.71,-4.92,2.73,0.53,9,2017,0.899073928739611,7.490974729241877,-20.75
