,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2013-06-30,188.71000000000004,-31.180000000000007,0.0,-0.0,13.979999999999999,-18.709999999999994,-16.180000000000003,0.04,207.41,-22.17,420.79,5.86,7.34,576.37,1110.72,2099.63,66.67,90.04,410.83,1306.3,37.41,1343.71,9203.91,564.43,-23.049999999999997,-240.66,601.16,2.53,0.0,0.65,2.38,0.0,-5.94682735132303,-4.656169766832592,-22.104553314121038,-40.95795651034845,-10.84805868483102,-20.44,-20.15,-15.58,0.44,0.44,6,2013,0.0,-inf,-76.34
2013-09-30,36.35999999999996,-39.36999999999999,0.0,-0.0,10.93,-23.650000000000006,-20.929999999999993,0.04,60.00999999999999,-26.479999999999997,162.14,14.94,64.92,417.05,1261.59,2126.08,23.21,60.07,295.89,1259.02,152.98,1412.0,9204.46,525.21,-11.43,-192.45000000000005,-54.85000000000002,2.7199999999999998,0.0,0.7,2.69,0.0,-7.403778411546106,-5.688932676518881,-29.98258058940454,-58.22309567020999,-11.976700371618701,-28.55,-27.87,-10.27,0.33,0.28,9,2013,0.0,-inf,-115.71
2013-12-31,359.15000000000003,204.01999999999998,0.0,0.0,11.350000000000005,180.4,185.76,0.03,178.74,-49.77000000000001,377.9,10.26,141.11,681.37,1478.69,2597.68,10.38,37.94,118.15,591.13,339.21,930.34,12002.01,1499.1,-2.230000000000004,-270.5,492.70000000000005,5.359999999999999,0.0,0.24,0.62,0.0,31.419680670365754,47.037110180047556,54.42997622013361,105.81039519873171,47.96121843505831,20.23,11.4,20.41,1.15,0.91,12,2013,0.0,inf,88.31
2014-03-31,82.97,10.82,0.0,0.0,25.0,8.77,21.23,0.03,74.21,-17.16,280.41,42.37,155.55,655.91,1548.96,2639.46,3.84,12.82,301.24,808.42,150.8,959.22,12031.2,1517.85,-95.88,-77.93,79.0,12.46,0.0,0.24,0.63,0.0,1.6399999999999997,1.68,2.84,5.44,1.92,19.25,13.04,2.16,0.81,0.62,3,2014,0.0,inf,10.82
2014-06-30,88.33000000000001,17.41,0.0,0.0,7.859999999999999,11.129999999999999,20.63,0.03,77.19000000000001,-46.459999999999994,185.1,37.57,170.78,563.5,1601.41,2603.84,0.57,10.07,304.31,708.35,115.68,824.03,12361.84,1624.58,-50.83000000000001,-33.56999999999999,-11.0,9.5,0.0,0.23,0.51,0.0,2.66422954303932,2.0968473255402054,4.292369819341126,6.364548352816152,2.590223166843783,33.31,16.48,4.72,0.8,0.55,6,2014,0.0,inf,28.23
2014-09-30,248.21999999999997,11.510000000000002,0.0,0.0,30.75,7.91,19.58,0.03,240.30999999999997,-19.910000000000004,99.8,144.03,1.72,426.06,1646.81,2512.1,11.06,1.41,304.1,615.42,111.02,726.43,1236.18,1636.23,-33.42999999999998,-57.02000000000001,5.159999999999997,11.670000000000002,0.0,0.02,0.44,0.0,1.8304781077000505,1.3902365374937091,2.8152289884247614,4.263392048314041,1.7030397584297938,12.93,9.47,4.43,0.69,0.69,9,2014,0.0,inf,39.74
2014-12-31,92.96000000000004,-26.330000000000002,-0.0,0.0,7.780000000000001,-27.95,-11.149999999999999,0.05,120.92000000000002,-61.879999999999995,479.09,47.85,18.15,809.19,2428.68,3891.17,22.16,6.01,49.2,426.1,605.38,1031.47,1648.25,2640.05,60.31999999999999,-397.98,715.5300000000001,16.799999999999997,-0.0,0.03,0.39,0.0,-2.670305741983595,0.0,-4.005458612975391,-5.104996271439225,0.0,3.7,2.62,-0.01,1.9,1.86,12,2014,0.0,inf,13.41
2015-03-31,147.77,23.83,0.0,0.0,0.33,15.35,45.01,0.05,132.42,-72.07,792.06,67.44,25.36,1144.88,2488.62,4349.69,21.04,5.44,63.66,324.09,589.67,913.76,1807.96,3235.68,-36.52,-149.21,498.7,29.66,0.0,0.03,0.28,0.0,2.2,1.76,2.96,4.0,1.5199999999999998,39.52,16.13,0.98,3.53,3.45,3,2015,0.0,inf,23.83
2015-06-30,182.92,15.760000000000005,0.0,0.0,16.240000000000002,19.769999999999996,50.199999999999996,0.04,163.15,-64.68,325.68,46.52,26.99,718.06,3019.68,4404.15,31.03,23.77,78.12,382.59,575.14,957.73,1807.96,3251.46,9.640000000000004,-469.51,-6.509999999999991,30.430000000000003,0.0,0.02,0.29,0.0,1.4330891639302858,1.5923212932558732,1.9426319777721652,2.579560495074514,1.3853195251326096,29.27,11.97,1.3,1.88,1.81,6,2015,0.0,inf,39.59
2015-09-30,153.92000000000002,1.7099999999999937,0.0,0.0,3.120000000000001,6.600000000000001,37.61,0.03,147.32,-58.139999999999986,150.64,53.36,41.81,592.56,3273.67,4561.49,30.67,24.1,102.43,447.32,672.1,1119.42,1807.96,3253.16,4.300000000000001,-286.22,106.89000000000004,31.00999999999999,0.0,0.02,0.34,0.0,0.15071186440677914,0.1954285714285707,0.2103341404358346,0.2798934624697326,0.16727360774818342,18.72,8.52,0.97,1.32,1.23,9,2015,0.0,inf,41.3
2015-12-31,123.17999999999995,-41.16,-0.0,0.0,-27.21,-49.86,-18.61999999999999,0.03,173.03999999999996,-102.37,80.91,35.53,33.59,472.35,3158.92,4498.06,39.69,22.91,99.27,465.13,653.52,1118.65,1807.96,3210.9,-22.65,-9.099999999999909,-37.97000000000003,31.24000000000001,-0.0,0.02,0.35,0.0,-0.0,223.43999999999997,-0.0,-0.0,235.2,0.05,0.02,-0.13,1.02,0.94,12,2015,0.0,inf,0.14
2016-03-31,131.89,-22.98,0.0,-0.0,7.71,-19.72,12.4,0.03,151.6,-79.79,278.85,42.46,30.52,670.25,3411.9,4948.48,25.85,12.79,113.88,470.32,632.23,1102.55,2033.95,3685.25,-35.45,-248.98,482.37,32.12,0.0,0.02,0.3,0.0,-1.84,-1.6799999999999997,-2.48,-2.64,-1.76,-32.0,-17.42,-3.07,1.43,1.36,3,2016,0.0,-inf,-22.98
