,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2002-09-30,159.97999999999996,14.559999999999995,2.4254966248794596,0.0021423370911032263,24.650000000000002,19.509999999999998,32.040000000000006,39.0,140.47,12.71,18.04,193.25,86.81,302.37,197.04,520.65,16.75,66.32,112.91,0.0,112.91,60.0,407.74,8.48,-1.4499999999999993,5.329999999999998,12.530000000000001,4.01695054945055,5.74,0.28,6.91,1.75,0.25,11.19027965284474,14.349392478302795,14.279189971070393,15.009296046287362,18.50538090646094,10.03,9.28,2.68,1.91,9,2002,0.012860223232845414,6.002894356005788,41.48
2002-12-31,139.2,5.0,0.8336919104991395,-0.0015975624640383948,23.89,7.670000000000002,20.279999999999987,38.5,131.53000000000003,13.490000000000002,68.64,164.76,86.44,332.63,185.74,542.19,6.87,92.5,129.45,0.0,129.45,60.0,412.74,71.56,-11.07,-9.869999999999997,12.61,11.550279999999999,5.6,0.31,7.75,1.75,0.23,3.687607573149742,4.862306368330465,4.845094664371773,5.064543889845094,6.402753872633391,8.33,7.93,2.57,1.9,12,2002,-0.009581252042387689,5.997419354838709,46.48
2003-03-31,130.1,3.63,0.61,0.0,13.9,5.96,18.6,44.0,124.14,4.67,74.91,152.92,92.57,343.32,178.36,546.06,0.46,97.8,129.7,0.0,129.7,60.0,416.37,28.27,-15.74,-6.26,12.64,18.0325,6.34,0.31,0.61,0.0,0.0,2.64,4.6,3.48,3.6,5.72,2.83,2.79,2.65,1.93,3,2003,0.0,5.950819672131147,3.63
2003-06-30,135.56000000000003,6.63,1.105,2.0,22.83,11.169999999999998,23.92,40.0,124.39,9.46,56.88,159.03,83.65,324.52,171.64,518.39,0.0,79.35,109.12,0.0,109.12,60.0,409.27,-0.6900000000000013,-4.9399999999999995,-5.52,12.75,9.049072398190045,5.86,0.27,1.71,2.0,1.17,5.117894736842105,8.762456140350878,6.487836257309941,6.617076023391813,10.83029239766082,3.92,3.86,2.97,2.21,6,2003,12.0,6.0,10.26
2003-09-30,141.61999999999995,9.01,1.500887389724961,0.0010378827192526875,12.770000000000003,9.39,21.509999999999998,41.25,132.23,3.639999999999999,65.18,170.34,62.92,325.5,163.15,520.33,0.0,79.31,102.84,0.0,102.84,60.0,417.49,20.17,-11.660000000000004,-0.22000000000000064,12.119999999999997,6.870685349611542,5.93,0.25,3.21,2.0,0.62,6.919979242345615,9.538349766476388,8.640622729631552,8.734135962636222,11.87618059159315,4.85,4.73,3.17,2.55,9,2003,0.006230529595015355,6.003115264797508,19.27
2003-12-31,132.25,9.3,1.5494574728736439,-0.0003380231316861449,8.96,9.070000000000004,19.429999999999993,45.0,123.18,6.129999999999999,68.68,151.22,75.62,323.1,160.21,517.1,0.0,67.76,91.38,0.0,91.38,60.0,425.72,17.069999999999993,-13.569999999999993,0.0,10.36,7.257701612903225,6.34,0.21,4.76,2.0,0.42,7.200420021001051,8.749877493874694,8.736856842842142,8.867063353167659,10.88526426321316,5.43,5.3,3.54,2.71,12,2003,-0.0020288489227464623,6.0021008403361344,28.57
2004-03-31,179.88,16.01,2.67,0.0,27.28,21.11,30.59,44.0,158.77,17.34,56.68,188.0,71.75,344.22,169.03,547.51,0.0,75.14,105.78,0.0,105.78,60.0,441.73,5.54,-17.57,0.02,9.48,4.12,5.98,0.24,2.67,0.0,0.0,11.68,15.44,14.48,14.92,19.12,9.12,8.9,3.25,2.58,3,2004,0.0,5.996254681647941,16.01
2004-06-30,183.49,17.84,2.972454948301329,1.5,35.78,24.520000000000003,34.09,47.0,158.97,21.84,30.6,214.44,85.36,340.89,213.22,581.94,0.0,98.89,130.4,0.0,130.4,60.0,451.54,9.780000000000001,-26.810000000000002,-9.04,9.57,3.951380325112108,6.25,0.29,5.64,1.5,0.27,12.269282127031019,17.476348596750366,15.8109305760709,16.569855243722305,21.313134416543573,9.51,9.32,2.61,1.96,6,2004,9.002659574468087,6.001773049645391,33.85
2004-09-30,172.14999999999998,12.350000000000001,2.0583333333333336,-0.00044326241134780747,27.14,16.93,26.75,50.0,155.23000000000002,15.700000000000003,9.28,216.31,141.91,377.61,211.99,619.03,21.0,107.67,155.14,0.0,155.14,60.0,463.88,-35.08,-7.25,21.02,9.82,6.069595141700405,6.47,0.33,7.7,1.5,0.19,7.976709956709957,11.740519480519481,10.649870129870132,11.205887445887447,14.424372294372295,8.78,8.63,2.43,1.52,9,2004,-0.002659574468086845,6.0,46.2
2004-12-31,176.59000000000003,6.43,1.0714630438913166,0.0002850085502567554,14.439999999999998,7.6499999999999915,17.61999999999999,50.0,168.91999999999996,5.869999999999997,34.23,181.74,133.2,359.43,209.93,597.04,0.0,88.03,127.76,0.0,127.76,60.0,469.28,50.94,-5.0,-21.0,9.970000000000002,11.663724727838261,6.39,0.27,8.77,1.5,0.17,4.3102869086072575,6.157552726581796,5.483154094622838,5.747049211476344,7.310872126163785,7.52,7.39,2.81,1.77,12,2004,0.0017103762827836988,6.0011402508551885,52.63
2005-03-31,202.82,4.17,0.7,0.0,12.69,5.26,15.42,50.0,197.55,4.18,55.48,218.17,107.49,393.57,206.6,627.63,0.0,121.23,154.18,0.0,154.18,60.0,473.44,28.15,-6.9,0.0,10.16,17.8575,6.34,0.33,0.7,0.0,0.0,2.64,3.6,3.52,3.64,4.44,2.07,2.06,2.55,1.86,3,2005,0.0,5.957142857142857,4.17
2005-06-30,182.66000000000003,14.659999999999998,2.444630908125332,2.65,22.42,17.520000000000003,28.17,47.0,165.14,12.100000000000001,22.57,218.61,120.17,374.28,201.58,606.12,0.0,101.54,132.79,0.0,132.79,60.0,473.33,-11.439999999999998,-5.57,-15.9,10.649999999999999,4.807044679399727,5.96,0.28,3.14,2.65,0.84,9.685098247477429,11.927307488050984,12.394434413170472,12.674710568242167,14.97920339883165,4.98,4.88,2.82,1.91,6,2005,15.891560509554138,5.996815286624203,18.83
2005-09-30,196.17999999999995,17.35,2.891666666666667,0.0014065817409768162,28.32,21.65,33.269999999999996,43.0,174.53000000000003,17.869999999999997,25.3,227.74,112.43,369.58,205.01,620.04,0.0,99.38,129.39,0.0,129.39,60.0,490.65,25.0,-22.270000000000003,0.0,11.620000000000001,3.7170518731988467,5.26,0.26,6.03,2.65,0.44,11.20221116639027,13.753399668325041,14.13703703703704,14.539856274184633,17.3787728026534,6.35,6.22,2.86,1.99,9,2005,0.008439490445860898,6.0,36.18
2005-12-31,201.01999999999998,8.32,1.3872898876404496,-0.001191011235954904,21.500000000000007,11.990000000000002,23.909999999999997,42.0,189.04999999999995,6.219999999999999,32.29,248.8,109.1,398.17,196.98,642.52,0.0,108.18,143.47,0.0,143.47,60.0,499.05,10.699999999999996,-3.710000000000001,0.0,11.920000000000002,7.568209134615384,5.05,0.29,7.42,2.65,0.36,5.182705617977528,6.805573033707866,6.670957303370787,6.872880898876405,8.458355056179775,5.82,5.69,2.78,2.01,12,2005,-0.007142857142856229,5.997304582210242,44.5
2006-03-31,197.72,7.14,1.19,0.0,22.47,9.47,20.43,48.75,188.25,8.96,45.84,242.9,109.46,405.2,201.04,651.85,0.0,111.03,148.23,0.0,148.23,60.0,503.62,27.48,-13.93,0.0,10.96,10.2425,5.81,0.29,1.19,0.0,0.0,4.4,5.92,5.68,5.84,7.52,3.68,3.61,2.73,2.0,3,2006,0.0,6.0,7.14
2006-06-30,244.65,18.33,3.058598351001178,2.25,34.56,25.85,36.62,44.0,218.81,20.68,33.38,280.86,95.6,417.9,259.35,708.12,16.0,139.78,199.37,0.0,199.37,60.0,508.75,37.75999999999999,-52.73,2.5,10.77,3.595396890343699,5.19,0.39,4.25,2.25,0.53,10.363250883392226,15.458515901060071,14.422190812720848,14.94035335689046,19.978044758539458,5.87,5.76,2.1,1.62,6,2006,13.484117647058822,5.9929411764705875,25.47
2006-09-30,202.74,11.329999999999998,1.8873070652173911,0.003868446291560271,20.47,14.619999999999997,26.63000000000001,40.5,188.11999999999995,6.839999999999996,23.39,237.88,107.0,372.99,255.69,660.73,0.0,109.99,141.91,0.0,141.91,60.0,518.82,13.530000000000001,-7.5,-16.0,12.010000000000002,5.3673433362753755,4.68,0.27,6.13,2.25,0.37,6.859576086956522,9.605869565217391,8.731489130434781,8.97779347826087,11.859554347826087,5.85,5.7,2.63,1.87,9,2006,0.02322329910757226,6.003262642740619,36.8
2006-12-31,182.96000000000004,4.040000000000006,0.6736630754162596,-0.002325951111487338,15.980000000000004,5.590000000000003,17.639999999999986,42.5,177.35000000000002,2.690000000000005,28.27,225.71,111.81,368.58,253.56,653.98,0.0,99.07,131.85,0.0,131.85,60.0,522.14,13.990000000000009,-9.120000000000005,0.0,12.049999999999997,15.769900990098987,4.88,0.25,6.81,2.25,0.33,2.4691087169441763,3.391067580803139,3.094299706170426,3.165523996082277,4.210146914789429,5.05,4.93,2.8,1.95,12,2006,-0.013948875681812467,5.997063142437592,40.84
2007-03-31,203.0,8.99,1.5,0.0,20.8,11.19,23.56,43.0,191.81,7.14,21.06,239.01,102.36,388.1,245.5,665.9,0.0,106.15,135.48,0.0,135.48,60.0,530.43,19.06,-26.27,0.0,12.37,7.1675,4.86,0.26,1.5,0.0,0.0,5.4,6.8,6.76,6.96,8.44,4.53,4.43,2.86,2.11,3,2007,0.0,5.993333333333333,8.99
2007-06-30,203.14999999999998,14.65,2.441666666666667,2.25,27.26,19.369999999999997,31.849999999999998,40.25,183.77999999999997,13.41,37.9,248.12,104.77,393.88,233.94,663.85,0.0,104.85,130.23,0.0,130.23,60.0,533.61,9.530000000000001,20.81,-13.5,12.480000000000002,4.122880546075086,4.53,0.24,3.94,2.25,0.57,8.824703891708968,11.03087986463621,10.981302876480541,11.253976311336716,14.203807106598985,5.99,5.82,3.02,2.22,6,2007,13.5,6.0,23.64
2007-09-30,212.34000000000003,8.009999999999998,1.3362654028436016,-0.0021327014218010826,22.769999999999996,12.52,24.99000000000001,44.0,199.82,8.669999999999998,9.31,246.98,90.39,387.97,226.58,656.26,0.0,92.0,118.07,0.0,118.07,60.0,538.19,22.860000000000003,-51.449999999999996,0.0,12.469999999999999,8.228604868913859,4.91,0.22,5.28,2.25,0.43,4.87939336492891,6.620587677725117,5.952454976303316,6.063810426540283,8.098578199052131,5.25,5.12,3.29,2.52,9,2007,-0.012784090909091717,5.994318181818182,31.65
2007-12-31,216.02999999999997,7.270000000000003,1.2122893114080169,0.0009755588386433674,19.460000000000008,9.920000000000002,21.83,41.0,206.11,3.5500000000000043,8.84,258.99,92.36,439.68,225.17,699.41,0.0,121.68,153.95,0.0,153.95,60.0,545.46,38.41,-38.88000000000001,0.0,11.909999999999997,8.45854195323246,4.51,0.28,6.49,2.25,0.35,4.154285714285716,5.85036998972251,5.334820143884894,5.446896197327854,7.262528263103806,4.79,4.66,2.86,2.26,12,2007,0.005850346687211072,5.996918335901387,38.92
2008-03-31,242.6,18.24,3.04,0.0,30.0,23.7,35.8,40.0,218.9,16.15,16.83,265.98,92.66,430.67,256.61,723.66,0.0,127.25,161.04,0.0,161.04,60.0,562.62,25.55,-17.56,0.0,12.1,3.29,4.27,0.29,3.04,0.0,0.0,10.08,13.64,12.96,13.36,16.84,7.77,7.52,2.67,2.1,3,2008,0.0,5.999999999999999,18.24
2008-06-30,232.17999999999998,12.950000000000003,2.159025328630972,2.25,24.880000000000003,17.400000000000002,29.060000000000002,43.0,214.79,8.46,9.66,290.98,112.14,431.36,248.78,718.79,0.0,125.17,157.27,0.0,157.27,60.0,561.52,-26.26,32.589999999999996,-13.5,11.660000000000002,4.979561776061775,4.59,0.28,5.2,2.25,0.43,7.2078230201987825,9.881692850272525,9.217377364539917,9.466495671689646,12.156973388906703,6.82,6.57,2.74,2.03,6,2008,13.495673076923078,5.9980769230769235,31.19
2008-09-30,251.48000000000002,11.8,1.968039078855548,-0.0008484754951959263,24.68999999999999,16.54,30.209999999999994,39.0,234.93,9.829999999999998,21.84,306.54,99.55,432.06,244.62,718.84,0.0,115.08,146.1,0.0,146.1,60.0,572.74,11.989999999999998,0.1800000000000015,0.0,13.669999999999998,4.95477966101695,4.09,0.26,7.17,2.25,0.31,6.565619911607351,9.200651314259131,8.24545243079786,8.49797627355199,11.045173296115376,6.13,5.92,2.96,2.28,9,2008,-0.005087302864501098,5.99581589958159,42.99
2008-12-31,221.75,2.8699999999999974,0.47812472743131224,0.002549600658362127,16.13000000000001,1.4699999999999989,15.680000000000007,36.25,220.26999999999998,5.150000000000006,96.42,251.09,78.52,429.64,248.8,723.08,0.0,114.88,145.51,0.0,145.51,60.0,577.57,92.46,-17.87,0.0,14.21,18.935226480836256,3.77,0.25,7.64,2.25,0.29,1.587073702573047,2.080218054949846,1.9875970344526803,2.0451722634103775,2.5608460532054056,4.99,4.84,2.95,2.41,12,2008,0.015304278297445961,6.002617801047121,45.86
2009-03-31,176.99,2.09,0.35,0.0,14.16,2.98,17.42,40.0,174.01,-0.42,63.92,234.74,65.24,408.83,236.76,698.6,0.0,94.51,120.58,0.0,120.58,60.0,578.02,18.48,-50.98,0.0,14.44,28.5725,4.15,0.21,0.35,0.0,0.0,1.2,1.68,1.44,1.48,2.08,1.22,1.18,3.39,2.85,3,2009,0.0,5.9714285714285715,2.09
2009-06-30,208.45,25.45,4.241666666666666,2.3,35.239999999999995,28.06,41.18,34.0,180.39,23.17,26.89,250.21,83.17,395.51,235.23,708.85,0.0,86.05,120.83,0.0,120.83,60.0,588.02,2.4299999999999997,-25.660000000000004,-13.8,13.12,2.004630648330059,3.47,0.21,4.59,2.3,0.5,14.379157588961512,16.079520697167755,17.299346405228757,17.705954974582426,19.517211328976035,7.41,7.15,3.27,2.58,6,2009,13.799999999999999,6.0,27.54
2009-09-30,237.94,18.550000000000004,3.0909958776307227,0.0004990236493817826,35.720000000000006,21.32,33.60999999999999,40.0,216.62,17.78,44.86,272.2,77.64,436.98,276.83,748.29,0.0,107.64,140.34,0.0,140.34,60.0,607.95,31.91,-13.939999999999998,0.0,12.290000000000003,3.236238544474393,3.95,0.23,7.68,2.3,0.3,9.91694510739857,11.494640919939252,12.202994141896292,12.57326968973747,13.861184638750272,7.64,7.39,3.11,2.56,9,2009,0.0029947916666674956,6.001302083333334,46.09
2009-12-31,249.32000000000005,15.949999999999996,2.6583333333333328,-0.0004991319444445826,34.0,18.620000000000005,30.86,57.5,230.70000000000005,15.14,3.0,270.84,62.98,422.84,278.22,737.56,0.0,70.72,115.04,0.0,115.04,60.0,622.52,-27.75,-14.11,0.0,12.240000000000002,5.406620689655173,5.54,0.18,10.34,2.3,0.22,8.648581560283686,9.995744680851061,10.252836879432623,10.63333333333333,11.723404255319148,7.33,7.11,3.68,3.13,12,2009,-0.0029947916666674956,6.0,62.04
2010-03-31,250.03,23.56,3.93,0.0,39.91,26.27,39.47,62.0,223.76,22.69,28.48,278.2,77.39,469.41,268.7,778.71,0.0,94.97,134.36,0.0,134.36,60.0,644.34,-4.16,29.65,0.0,13.2,3.945,5.77,0.21,3.93,0.0,0.0,12.12,14.24,14.64,15.4,16.32,9.67,9.42,3.49,2.92,3,2010,0.0,5.994910941475826,23.56
2010-06-30,248.44000000000003,23.540000000000003,3.9233333333333333,3.0,41.84,28.709999999999997,41.980000000000004,64.5,219.73000000000002,22.669999999999998,16.78,297.21,87.25,437.88,266.18,783.23,0.0,91.95,135.1,0.0,135.1,60.0,648.13,54.92,-48.62,-18.0,13.27,4.111745964316058,5.97,0.21,7.85,3.0,0.38,12.014895966029725,14.733740976645436,14.533825902335458,15.233528662420383,16.952798301486204,9.74,9.45,3.24,2.6,6,2010,18.000000000000004,6.000000000000001,47.1
2010-09-30,265.98,20.229999999999997,3.3711658993019458,0.00044556661220752794,43.31,23.4,37.099999999999994,80.0,242.58000000000004,22.450000000000003,8.43,317.61,97.85,442.43,313.66,798.57,0.0,91.76,130.21,0.0,130.21,60.0,668.36,14.750000000000007,-23.11,0.0,13.700000000000003,5.932561789421651,7.18,0.19,11.22,3.0,0.27,10.131525323035792,12.17465617109758,12.10254567057775,12.679429674736372,14.097602851626316,9.06,8.81,3.4,2.65,9,2010,0.0026737967914378657,6.000891265597147,67.33
2010-12-31,276.20000000000005,15.840000000000003,2.6396825778525916,-8.487223192676529e-05,39.47999999999999,18.090000000000003,33.14999999999999,83.0,258.1099999999999,12.519999999999996,37.1,290.71,97.52,463.99,301.84,808.54,0.0,80.41,127.84,0.0,127.84,60.0,680.7,33.83999999999999,-42.17,0.0,15.059999999999995,7.86282039141414,7.32,0.19,13.86,3.0,0.22,7.839057352410726,9.507428159192019,9.309356739208852,9.720735842250813,10.794892389082605,8.22,7.99,3.63,2.87,12,2010,-0.0005092946269371623,6.000721500721501,83.17
2011-03-31,274.29,21.86,3.64,0.0,34.5,24.42,38.66,78.5,249.87,12.92,121.4,273.24,86.74,506.32,295.09,860.3,0.0,95.73,152.96,7.0,159.97,60.0,700.34,91.3,-7.01,0.0,14.24,5.3925,6.73,0.23,3.64,0.0,0.0,10.16,11.920000000000002,12.48,13.0,13.800000000000002,8.32,7.97,3.31,2.74,3,2011,0.0,6.0054945054945055,21.86
2011-06-30,288.8,23.71,3.9542681588764537,3.8,42.36,26.939999999999998,40.730000000000004,79.0,261.86,17.46,48.52,314.87,88.82,478.47,300.53,843.24,0.0,92.43,132.43,7.33,139.76,60.0,703.48,-19.299999999999997,-30.770000000000003,-22.8,13.790000000000001,4.992327077182623,6.74,0.2,7.6,3.8,0.5,11.238446346280448,13.153144612683784,13.486135615536536,14.027245995172265,15.047030941408822,8.41,8.09,3.61,2.94,6,2011,22.785,5.996052631578948,45.57
2011-09-30,288.61,19.610000000000007,3.267330469469163,0.00366523473458141,31.58,18.799999999999997,32.150000000000006,78.0,269.80999999999995,8.91,108.91,320.66,80.03,554.72,290.88,911.27,0.0,140.75,180.42,7.77,188.19,60.0,723.08,76.25999999999999,-15.86,0.0,13.350000000000001,5.966246812850585,6.47,0.26,10.86,3.8,0.35,8.6045719545873,9.88021478981283,10.842964099417001,11.276201288738879,11.552991715250078,7.94,7.65,3.07,2.63,9,2011,0.021998158379375354,6.001841620626152,65.18
2011-12-31,266.8599999999999,13.129999999999995,2.1880538883922864,-0.000680959862736077,32.870000000000005,16.060000000000002,29.320000000000007,80.0,250.79999999999995,6.619999999999997,66.28,311.45,74.08,528.72,353.63,927.93,0.0,134.63,189.21,2.51,191.72,60.0,736.21,7.670000000000016,-50.3,0.0,13.259999999999998,9.140142802741815,6.52,0.26,13.05,3.8,0.29,5.660436725833224,6.659731835014683,7.135906014557526,7.410879836547054,7.826693908823902,7.27,7.0,2.79,2.4,12,2011,-0.004086280984740398,6.0007662835249045,78.31
2012-03-31,273.37,20.23,3.37,0.0,38.7,21.84,34.9,81.0,251.53,14.39,8.39,318.3,80.79,541.07,352.24,956.4,0.0,148.77,196.78,3.18,199.96,60.0,756.44,-44.24,-13.65,0.0,13.06,6.01,6.42,0.26,3.37,0.0,0.0,8.48,9.6,10.679999999999998,11.120000000000001,11.52,7.61,7.4,2.75,2.34,3,2012,0.0,6.002967359050445,20.23
2012-06-30,284.15999999999997,28.400000000000002,4.730413325107958,3.8,45.730000000000004,30.23,43.43,83.5,253.92999999999998,19.58,14.41,324.43,81.56,506.81,396.01,955.71,0.0,139.35,189.81,3.86,193.67,60.0,762.04,74.11,-45.300000000000004,-22.8,13.200000000000001,4.413514964788733,6.57,0.25,8.1,3.8,0.47,11.89027349372815,13.525478099938312,14.903721982315442,15.5110836931935,15.884844746041539,9.02,8.72,2.67,2.24,6,2012,22.814074074074075,6.003703703703704,48.63
2012-09-30,284.33000000000004,19.15,3.1926084390675715,-0.0034676458695349147,37.099999999999994,20.630000000000003,36.35000000000001,102.0,263.7,10.969999999999999,33.94,307.02,77.82,492.46,394.6,946.08,0.0,115.18,160.36,4.53,164.89,60.0,781.19,38.53,-18.989999999999995,0.0,15.719999999999995,7.990253263707572,7.83,0.21,11.3,3.8,0.34,8.0917084685748,8.84889347890233,9.809501327825316,10.182443198583652,10.45367365004426,8.33,8.05,3.07,2.59,9,2012,-0.020799737790891726,5.998230088495575,67.78
2012-12-31,284.87,20.349999999999994,3.3920515148076698,0.0006898899353233308,40.22,21.67,38.54999999999998,110.0,263.19999999999993,11.68,8.77,299.14,70.37,521.67,390.23,969.87,0.0,112.92,163.22,5.12,168.34,60.0,801.54,-14.150000000000006,-11.019999999999996,0.0,16.880000000000003,8.109259213759216,8.23,0.21,14.69,3.8,0.26,8.395847044139337,9.190173607171221,10.159990922500848,10.584863270169066,10.806535799387266,8.09,7.82,3.2,2.76,12,2012,0.004138869979581017,5.99931926480599,88.13
2013-03-31,312.09,21.7,3.62,0.0,44.04,24.01,40.78,112.0,288.08,14.99,9.09,346.43,82.12,551.46,379.09,993.34,0.0,121.36,163.22,4.47,167.69,60.0,825.65,37.05,-36.73,0.0,16.77,7.735,8.14,0.2,3.62,0.0,0.0,8.72,9.84,10.52,10.960000000000003,11.560000000000002,7.16,6.95,3.38,2.88,3,2013,0.0,5.994475138121547,21.7
2013-06-30,322.45,29.500000000000004,4.91474609375,4.2,51.21,30.669999999999998,47.379999999999995,125.0,291.77000000000004,19.96,11.01,354.62,89.56,562.48,371.2,1013.87,0.0,129.23,179.67,4.25,183.92,60.0,829.95,50.870000000000005,-23.75,-25.2,16.709999999999997,6.356610169491525,9.04,0.22,8.53,4.2,0.49,11.638671875,12.791015625,14.219921875,14.819140625000001,15.095703125000002,8.33,8.07,3.13,2.63,6,2013,25.209847596717474,6.002344665885112,51.2
2013-09-30,348.26,27.679999999999993,4.614503042596348,-0.0027065909842138003,51.74000000000001,29.660000000000004,47.03999999999999,112.5,318.61,17.409999999999997,28.04,346.0,90.3,518.87,457.36,1043.67,0.0,116.42,181.07,4.97,186.04,60.0,857.63,72.13000000000001,-55.1,0.0,17.380000000000003,6.0983815028901756,7.87,0.22,13.15,4.2,0.32,10.611602434077076,11.902961460446246,12.91359026369168,13.517160243407705,13.727707910750503,8.3,8.03,2.87,2.37,9,2013,-0.016235429417093883,5.998479087452471,78.88
