,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2010-09-30,31.019999999999996,-3.91,-0.5595644444444445,0.0,1.790000000000001,-2.8899999999999997,-2.0,5.5,0.0,33.91,-4.249999999999999,1.63,22.98,38.62,63.68,29.12,143.83,75.13,9.15,0.0,87.19,0.0,87.19,70.0,56.64,2.68,-0.6699999999999999,-1.0499999999999998,0.8900000000000001,-2.4600383631713556,6.8,1.54,-1.61,-10.871537777777778,-6.895502222222222,-27.60981333333333,-21.353813333333335,-20.742115555555557,-14.68,-14.34,0.73,0.29,9,2010,0.0,6.987577639751552,-11.25
2010-12-31,28.52000000000001,-1.9000000000000004,-0.2716349809885932,0.0,7.779999999999999,-0.8500000000000014,-0.009999999999999787,7.9,0.0,29.370000000000005,13.919999999999998,0.29,24.9,47.98,73.64,28.84,153.32,72.32,22.97,0.0,98.58,0.0,98.58,70.0,54.74,1.78,-0.34999999999999964,-2.77,0.8399999999999999,-7.267105263157894,10.1,1.8,-1.88,-4.958783269961978,-3.5023574144486695,-13.882281368821294,-12.396958174904944,-9.819315589353613,-12.52,-12.29,0.75,0.26,12,2010,0.0,6.994680851063831,-13.15
2011-03-31,39.06,2.79,0.4,0.0,10.99,3.9,4.68,5.6,0.0,35.16,3.87,0.8,31.91,39.1,72.19,28.5,151.34,77.31,12.86,0.0,93.6,11.72,105.32,70.0,46.02,-4.15,-0.26,4.92,0.78,3.5,8.52,2.29,0.4,7.36,10.08,24.24,19.48,27.0,7.15,7.14,0.77,0.35,3,2011,0.0,6.975,2.79
2011-06-30,33.099999999999994,-0.10000000000000009,-0.014126394052044623,0.0,9.99,1.1099999999999999,1.8600000000000003,8.8,0.0,31.99000000000001,9.169999999999998,4.82,26.87,49.94,82.35,28.04,160.86,78.84,21.14,0.0,103.47,11.46,114.94,70.0,45.92,2.3800000000000003,0.21000000000000002,1.4400000000000004,0.75,-155.75099999999986,13.41,2.5,0.38,-0.24832713754646862,-0.48773234200743537,-0.8713754646840157,-0.7509293680297404,-1.2981412639405217,3.75,3.73,0.8,0.31,6,2011,0.0,7.078947368421052,2.69
2011-09-30,40.18000000000001,6.540000000000001,0.9352979414951248,0.0,12.209999999999997,7.8100000000000005,8.54,8.4,0.0,32.36,8.970000000000002,1.41,30.86,51.06,84.25,37.8,162.42,67.74,21.6,0.0,98.28,11.68,109.97,70.0,52.46,0.89,0.49,-4.800000000000001,0.7299999999999998,2.243990825688073,11.21,2.1,1.32,16.09846153846154,23.722556879739976,49.85421451787649,47.95527627302276,56.65638136511376,8.44,8.22,0.86,0.34,9,2011,0.0,6.992424242424242,9.23
2011-12-31,15.25,-11.5,-1.6211453744493391,0.0,-0.9099999999999966,-10.13,-9.43,9.0,0.0,25.39,-5.700000000000003,1.22,12.45,91.48,108.33,27.54,186.16,100.47,32.36,0.0,133.15,12.05,145.2,70.0,40.96,-25.64,-0.15000000000000002,25.610000000000003,0.7000000000000002,-1.388154347826087,15.38,3.54,-0.32,-24.72246696035242,32.017621145374456,-112.26431718061673,-96.05286343612336,102.74008810572688,-1.82,-1.78,0.81,0.13,12,2011,0.0,7.09375,-2.27
2012-03-31,33.93,-1.0,-0.14,0.0,5.74,0.74,1.41,8.65,0.0,33.19,2.88,1.54,29.65,78.61,111.57,27.2,188.88,127.03,9.2,0.0,136.63,12.29,148.91,70.0,39.96,-27.02,-0.16,27.49,0.67,-15.4475,15.15,3.73,-0.14,-2.12,1.76,-10.0,-9.32,5.68,-3.18,-2.95,0.82,0.24,3,2012,0.0,7.142857142857142,-1.0
2012-06-30,28.630000000000003,-10.7,-1.5272649572649573,0.0,-0.3600000000000003,-8.89,-8.33,8.0,0.0,37.519999999999996,-3.66,1.78,23.18,58.33,83.6,36.29,160.46,100.87,12.56,0.0,118.57,12.63,131.2,70.0,29.26,22.57,0.010000000000000009,-22.33,0.5599999999999999,-1.3094158878504674,19.14,4.48,-1.67,-26.667692307692306,-18.546666666666667,-146.28820512820513,-113.87726495726494,-71.18700854700855,-19.31,-18.7,0.71,0.21,6,2012,0.0,7.005988023952096,-11.7
2012-09-30,39.599999999999994,-12.129999999999999,-1.7306756189676877,0.0,-2.94,-10.290000000000001,-9.700000000000001,7.1,0.0,49.88000000000001,-6.38,1.04,32.5,59.8,93.72,37.11,171.4,98.64,18.77,0.0,141.3,12.97,154.27,70.0,17.13,-16.41,-1.52,17.19,0.5900000000000001,-1.026477741137675,29.01,9.01,-3.4,-28.301636592530425,-22.498783046579945,-283.2403357112883,-139.4517331095258,-124.730809903483,-23.94,-23.33,0.66,0.24,9,2012,0.0,7.008823529411765,-23.83
2012-12-31,42.71000000000001,-2.66,-0.3795696489241223,0.0,-5.63,-0.8999999999999986,-0.2799999999999976,6.8,0.0,43.609999999999985,-9.71,1.9,25.57,48.87,76.34,37.05,147.29,92.48,19.19,0.0,120.42,12.4,132.82,70.0,14.47,3.6999999999999993,18.700000000000003,-21.540000000000003,0.6199999999999999,-4.481390977443608,32.9,9.18,-3.78,-7.2218648546621385,-4.659267648169121,-73.53208003020008,-38.390758776896945,-28.911559078897703,-20.44,-18.29,0.63,0.23,12,2012,0.0,7.007936507936508,-26.49
2013-03-31,36.63,-15.58,-2.23,0.0,-6.64,-13.93,-13.29,7.65,0.0,50.56,-10.0,3.13,23.62,38.67,65.42,27.6,136.29,106.63,18.23,0.0,124.86,12.55,137.41,70.0,-1.11,-3.69,-0.56,5.48,0.64,-0.8575000000000002,-482.43,-123.79,-2.23,-45.72,-34.28,5614.4,-320.84,-487.48,-43.45,-42.53,0.52,0.21,3,2013,0.0,6.986547085201794,-15.58
2013-06-30,26.08,-13.499999999999998,-1.9265818431911967,0.0,-0.54,-11.61,-10.940000000000001,6.3,0.0,37.69,-6.149999999999999,2.94,22.36,35.17,60.46,36.92,131.27,121.83,11.36,0.0,133.19,12.7,145.89,70.0,-14.61,-13.139999999999999,-0.56,13.489999999999998,0.67,-0.8185481481481482,-30.18,-9.99,-4.15,-41.13136176066024,-32.515130674002755,369.6066024759284,-737.2077028885832,2470.1286107290234,-46.38,-46.37,0.45,0.19,6,2013,0.0,7.007228915662649,-29.08
2013-09-30,23.580000000000005,-11.100000000000001,-1.5857142857142859,0.0,0.2999999999999998,-9.21,-8.529999999999998,16.1,0.0,32.790000000000006,-4.66,1.04,24.55,55.74,81.33,36.99,152.21,101.69,31.71,0.0,165.25,12.67,177.92,70.0,-25.71,-13.270000000000003,-0.8899999999999997,12.280000000000001,0.6799999999999999,-2.5338738738738735,-43.84,-6.92,-5.74,-29.172722747635643,-23.735988053758092,172.69367844698857,1034.9686411149828,294.47874564459937,-46.65,-46.56,0.49,0.15,9,2013,0.0,7.0,-40.18
2013-12-31,33.50999999999999,-1.2700000000000031,-0.18138480096501852,0.0,-2.4699999999999998,3.969999999999999,4.659999999999997,19.0,0.0,29.540000000000006,-10.02,1.88,16.89,50.91,69.68,28.84,131.95,121.26,22.67,0.0,146.11,12.82,158.92,70.0,-26.98,-9.280000000000001,22.979999999999997,-12.879999999999999,0.6900000000000002,-26.191830708661357,-49.3,-5.89,-5.92,-3.8495247285886705,-2.7023884197828774,18.828477683956617,81.21504463208704,26.640279855247353,-40.65,-34.6,0.48,0.13,12,2013,0.0,7.0016891891891895,-41.45
2014-03-31,18.07,-10.27,-1.47,0.0,-0.99,-8.33,-7.57,16.0,0.0,26.4,-4.19,0.7,18.28,43.15,62.13,28.76,124.31,100.84,20.77,0.0,161.56,0.0,161.56,70.0,-37.25,-4.9,-0.67,4.4,0.76,-2.72,-30.07,-4.34,-1.47,-33.04,-25.559999999999995,110.28,214.2,89.44,-57.54,-56.83,0.38,0.12,3,2014,0.0,6.986394557823129,-10.27
2014-06-30,31.589999999999996,1.8899999999999988,0.27064439140811436,0.0,-2.33,4.01,4.7700000000000005,13.2,0.0,27.58,-5.45,1.41,16.43,35.3,53.14,24.68,114.73,123.68,8.12,0.0,137.34,12.76,150.09,70.0,-35.36,-1.1399999999999997,-0.17999999999999994,2.0199999999999996,0.76,12.193121693121702,-26.13,-4.24,-1.2,6.585680190930782,3.166539379474938,-21.38090692124103,-30.258042959427186,-17.240047732696887,-23.53,-16.87,0.39,0.13,6,2014,0.0,6.983333333333334,-8.38
2014-09-30,21.620000000000005,-14.12,-2.0144533333333334,0.0,-4.390000000000001,-11.919999999999998,-11.129999999999999,13.2,0.0,33.54,-7.460000000000001,0.56,18.3,27.2,46.07,24.33,107.27,131.76,8.31,0.0,144.11,12.64,156.75,70.0,-49.48,-8.5,-0.31999999999999995,7.98,0.79,-1.6373052407932014,-18.67,-3.17,-3.21,-52.66446222222222,-31.42798222222222,114.13980444444444,150.2368,110.65059555555554,-39.25,-31.57,0.32,0.13,9,2014,0.0,7.009345794392523,-22.5
2014-12-31,27.189999999999998,-9.190000000000001,-1.3136857052698014,0.0,1.3499999999999996,-6.940000000000001,-6.960000000000001,13.2,0.0,34.13000000000001,-2.419999999999998,0.86,21.92,16.22,39.0,27.85,100.29,124.88,7.75,0.0,146.61,12.36,158.97,70.0,-58.67,-2.9800000000000004,0.22999999999999998,3.049999999999999,-0.020000000000000018,-2.5086479869423286,-15.75,-2.71,-4.53,-36.65560113600505,-23.153348059324713,62.65091827074787,85.83906595140424,58.045768381192815,-37.48,-32.18,0.27,0.16,12,2014,0.0,6.995584988962472,-31.69
2015-03-31,18.48,-8.17,-1.23,0.0,0.58,-6.03,-5.45,13.2,0.0,24.5,-2.25,0.4,11.97,10.59,24.26,23.04,84.29,117.66,16.92,0.0,138.64,12.9,151.54,70.0,-67.25,16.68,0.0,-17.15,0.58,-2.6825,-13.74,-2.25,-1.23,-38.76,-23.12,48.6,62.559999999999995,44.36,-46.0,-44.21,0.17,0.1,3,2015,0.0,6.642276422764228,-8.17
2015-06-30,17.23,-10.22,-1.4615878194671017,0.0,-0.07999999999999996,-7.95,-7.38,13.2,0.0,25.189999999999998,-3.01,0.45,13.74,9.29,23.92,22.48,83.38,130.25,13.41,0.0,147.68,13.17,160.85,70.0,-77.47,-13.05,0.8,12.309999999999999,0.57,-2.258263209393346,-11.93,-2.08,-2.63,-49.03821642196846,-31.365785753126698,52.772767808591624,72.46808047852093,48.32687330070691,-52.35,-51.5,0.16,0.1,6,2015,0.0,6.992395437262358,-18.39
2015-09-30,40.13999999999999,15.9,2.298795180722891,0.0,-0.73,17.830000000000002,18.4,13.2,0.0,22.310000000000002,-3.83,0.53,9.94,12.03,22.5,21.91,81.68,110.04,15.76,0.0,129.81,13.44,143.25,70.0,-61.57,-6.449999999999999,27.259999999999998,-20.73,0.5700000000000001,1.435665094339623,-15.01,-2.33,-0.36,77.90361445783132,-104.21204819277108,-103.19036144578314,-114.4289156626506,204.33734939759034,-5.14,-3.28,0.17,0.08,9,2015,0.0,6.916666666666668,-2.49
2015-12-31,10.469999999999999,-8.54,-1.2233182230281052,0.0,-1.9700000000000002,-6.54,-5.83,13.2,0.0,17.019999999999996,-20.21,0.65,8.97,10.8,20.42,23.04,80.72,124.03,9.18,0.0,137.23,13.61,150.84,70.0,-70.12,-14.57,0.0,14.69,0.7100000000000002,-2.696150468384075,-13.18,-2.15,-1.58,-42.305131459655485,-9.198114233907525,48.71593834995466,53.05174977334541,14.741758839528558,-18.71,-12.78,0.15,0.07,12,2015,0.0,6.981012658227847,-11.03
2016-03-31,6.38,-9.63,-1.38,0.0,-2.09,-7.47,-6.84,13.2,0.0,13.85,-7.77,0.27,5.45,5.98,11.7,227.38,340.77,104.51,8.26,0.0,137.43,67.57,205.0,70.0,135.76,-1.6,-0.01,1.23,0.63,-2.3925,6.81,1.51,-1.38,-11.32,-14.04,-28.36,-112.44,-14.68,-158.65,-150.94,0.09,0.04,3,2016,0.0,6.978260869565219,-9.63
2016-06-30,6.81,-7.380000000000001,-1.0542857142857145,0.0,-2.4400000000000004,-5.3,-4.699999999999999,13.2,0.0,12.110000000000001,-8.18,0.16,3.43,2.59,6.19,195.47,322.6,118.82,20.13,0.0,139.6,63.92,203.51,70.0,119.09,7.040000000000001,3.2899999999999996,-10.440000000000001,0.6,-3.128871951219512,7.76,1.71,-2.43,-9.145820105820105,-10.915978835978835,-24.78222222222222,-141.85566137566138,-12.113439153439154,-170.1,-128.96,0.04,0.03,6,2016,0.0,7.0,-17.01
2016-09-30,4.9,-9.299999999999997,-1.3290763968072972,0.0,-1.7199999999999998,-7.41,-6.870000000000001,13.2,0.0,12.32,-7.470000000000002,0.16,5.98,7.33,13.46,195.47,329.87,102.67,53.38,0.0,156.05,36.55,192.6,70.0,137.27,16.68,-0.5299999999999998,-16.15,0.54,-2.4824758064516135,6.73,1.4,-3.76,-11.283010262257696,-13.870467502850625,-27.104675028506264,-98.28095781071835,-16.415507411630553,-177.05,-145.44,0.09,0.04,9,2016,0.0,6.997340425531915,-26.31
2016-12-31,15.790000000000003,-4.400000000000002,-0.6289807880169328,0.0,8.14,-0.7600000000000016,-0.19000000000000128,13.2,0.0,16.549999999999997,-10.350000000000001,0.14,7.99,8.08,16.21,196.83,342.42,120.27,52.21,0.0,172.48,37.08,209.55,70.0,132.86,-16.43,-1.06,17.48,0.5699999999999998,-5.252107954545452,6.95,1.58,-4.39,-5.140735916639534,-5.673721914685773,-13.244415499837192,-56.106805600781534,-7.060631716053407,-145.82,-90.64,0.09,0.05,12,2016,0.0,6.995444191343965,-30.71
2017-03-31,12.92,-3.22,-0.46,0.0,1.23,-1.54,-0.97,13.2,0.0,14.46,-4.8,0.22,7.94,15.45,23.62,56.52,193.29,7.15,15.49,0.0,29.64,34.0,63.64,70.0,129.64,-3.13,112.33,-109.11,0.57,-7.175,7.13,0.49,-0.46,-6.68,-2.32,-9.92,-9.72,-3.7599999999999993,-33.33,-24.92,0.8,0.28,3,2017,0.0,7.0,-3.22
2017-06-30,8.56,-5.789999999999999,-0.8289789123196447,0.0,0.5900000000000001,-5.5,-4.930000000000001,13.2,0.0,14.07,-6.1000000000000005,0.18,9.32,17.04,26.54,54.84,194.53,22.05,10.54,0.0,36.6,34.07,70.68,70.0,123.85,-12.420000000000002,0.3200000000000074,12.049999999999997,0.57,-3.979805699481866,7.46,0.57,-1.29,-11.901309655937846,-6.991698113207547,-18.68736958934517,-19.072941176470586,-11.464328523862374,-51.14,-41.95,0.73,0.26,6,2017,0.0,6.984496124031008,-9.01
2017-09-30,14.580000000000002,-4.73,-0.6747307132459971,0.0,1.0399999999999998,-4.37,-3.7799999999999994,13.2,0.0,18.939999999999998,-4.73,0.52,8.12,9.14,17.79,54.25,185.19,21.98,6.84,0.0,31.92,34.15,66.07,70.0,119.12,-0.019999999999999574,0.0,0.37000000000000455,0.5900000000000001,-4.887431289640592,7.76,0.55,-1.96,-10.217350800582242,-6.100116448326055,-15.876826783114995,-14.761455604075692,-10.244890829694326,-43.15,-38.1,0.56,0.27,9,2017,0.0,7.010204081632653,-13.74
