,ticker,dividend,close_price,dividend_yield
2011-03-24 00:00:00,WG,4.5,70.0,6.43
2012-03-26 00:00:00,WG,4.5,90.0,5.0
2013-03-26 00:00:00,WG,5.0,103.0,4.85
2014-04-01 00:00:00,WG,5.5,121.0,4.55
2015-03-24 00:00:00,WG,5.5,149.0,3.69
2016-03-24 00:00:00,WG,5.0,150.0,3.33
2017-03-23 00:00:00,WG,5.0,153.5,3.26
2013-01-17 00:00:00,WHA,0.1,46.0,0.22
2013-04-23 00:00:00,WHA,0.0222222,56.5,0.04
2013-09-02 00:00:00,WHA,0.0555556,54.75,0.1
2014-05-06 00:00:00,WHA,0.71,33.5,2.12
2017-05-05 00:00:00,WHA,0.1536,3.14,4.89
2016-02-23 00:00:00,WICE,0.07,2.94,2.38
2017-03-08 00:00:00,WICE,0.08,3.7,2.16
2001-04-02 00:00:00,WIIK,4.25,1.7375,244.6
2002-04-01 00:00:00,WIIK,0.35,2.2,15.91
2002-11-14 00:00:00,WIIK,0.12,2.95,4.07
2003-01-22 00:00:00,WIIK,0.046,2.64,1.74
2004-04-02 00:00:00,WIIK,0.12,3.58,3.35
2007-03-30 00:00:00,WIIK,0.036000000000000004,1.76,2.05
2009-04-02 00:00:00,WIIK,0.035,0.75,4.67
2016-03-24 00:00:00,WIIK,0.11,3.04,3.62
2017-04-07 00:00:00,WIIK,0.2,5.1,3.92
2005-12-16 00:00:00,WIN,1.0,0.63,158.73
2013-10-28 00:00:00,WINNER,0.07,3.68,1.9
2014-03-10 00:00:00,WINNER,0.1,2.8,3.57
2014-08-26 00:00:00,WINNER,0.07,3.0,2.33
2015-03-10 00:00:00,WINNER,0.09,2.9,3.1
2015-08-26 00:00:00,WINNER,0.08,2.54,3.15
2016-03-11 00:00:00,WINNER,0.12,2.66,4.51
2016-08-23 00:00:00,WINNER,0.1,3.22,3.11
2017-03-10 00:00:00,WINNER,0.13,3.88,3.35
2005-12-13 00:00:00,WORK,0.55,62.5,0.88
2006-03-15 00:00:00,WORK,0.65,23.1,2.81
2006-08-23 00:00:00,WORK,0.6,24.0,2.5
2007-03-13 00:00:00,WORK,0.55,23.1,2.38
2007-08-24 00:00:00,WORK,0.55,20.9,2.63
2008-03-11 00:00:00,WORK,0.7,17.4,4.02
2008-08-22 00:00:00,WORK,0.33,9.9,3.33
2009-03-10 00:00:00,WORK,0.24,4.64,5.17
2009-08-24 00:00:00,WORK,0.11,5.05,2.18
2010-03-11 00:00:00,WORK,0.18,7.0,2.57
2010-08-23 00:00:00,WORK,0.32,11.5,2.78
2011-03-10 00:00:00,WORK,0.25,13.9,1.8
2011-09-28 00:00:00,WORK,0.6,13.7,4.38
2012-03-26 00:00:00,WORK,0.4,20.4,1.96
2012-08-27 00:00:00,WORK,0.8,31.5,2.54
2013-03-18 00:00:00,WORK,0.6,53.0,1.13
2015-03-12 00:00:00,WORK,0.0444444,64.0,0.07
2015-09-02 00:00:00,WORK,0.19,39.75,0.48
2016-03-08 00:00:00,WORK,0.15,36.0,0.42
2017-03-07 00:00:00,WORK,0.27,57.25,0.47
2016-05-03 00:00:00,XO,0.1,6.3,1.59
2017-04-28 00:00:00,XO,0.08,5.1,1.57
2005-04-01 00:00:00,YNP,0.11,3.42,3.22
2006-03-28 00:00:00,YNP,0.15,2.54,5.91
2007-05-02 00:00:00,YNP,0.05,0.892,5.61
2003-03-27 00:00:00,YUASA,1.6,5.6,28.57
2004-03-24 00:00:00,YUASA,1.0,5.3,18.87
2005-04-20 00:00:00,YUASA,0.1,4.3,2.33
2013-03-01 00:00:00,YUASA,0.05,10.8,0.46
2014-03-18 00:00:00,YUASA,0.03,7.1,0.42
2016-03-02 00:00:00,YUASA,0.08,6.7,1.19
2017-04-17 00:00:00,YUASA,0.19,24.3,0.78
2002-05-22 00:00:00,AEONTS,1.0,37.8,2.65
2002-10-07 00:00:00,AEONTS,1.5,36.0,4.17
2003-05-20 00:00:00,AEONTS,1.6,19.9,8.04
2003-10-07 00:00:00,AEONTS,1.8,41.2,4.37
2004-05-19 00:00:00,AEONTS,2.1,26.0,8.08
2004-10-04 00:00:00,AEONTS,0.46,32.0,1.44
2005-05-17 00:00:00,AEONTS,0.54,39.5,1.37
2005-10-03 00:00:00,AEONTS,0.65,32.5,2.0
2006-05-23 00:00:00,AEONTS,0.72,49.0,1.47
2006-10-03 00:00:00,AEONTS,0.75,44.0,1.7
2007-05-24 00:00:00,AEONTS,0.78,50.0,1.56
2007-10-02 00:00:00,AEONTS,1.0,51.0,1.96
2008-05-27 00:00:00,AEONTS,1.0,36.75,2.72
2008-10-08 00:00:00,AEONTS,1.05,29.75,3.53
2009-05-11 00:00:00,AEONTS,1.05,27.5,3.82
2009-10-06 00:00:00,AEONTS,1.05,33.75,3.11
2010-05-11 00:00:00,AEONTS,1.05,30.0,3.5
2010-10-05 00:00:00,AEONTS,1.05,32.0,3.28
2011-05-09 00:00:00,AEONTS,1.05,35.0,3.0
2011-10-05 00:00:00,AEONTS,1.05,29.5,3.56
2012-05-08 00:00:00,AEONTS,1.05,34.25,3.07
2012-10-05 00:00:00,AEONTS,1.15,60.5,1.9
2013-05-10 00:00:00,AEONTS,1.85,112.0,1.65
2013-10-08 00:00:00,AEONTS,1.6,95.25,1.68
2014-05-06 00:00:00,AEONTS,1.85,91.75,2.02
2014-10-10 00:00:00,AEONTS,1.6,111.0,1.44
2015-04-30 00:00:00,AEONTS,1.85,102.5,1.8
2015-10-06 00:00:00,AEONTS,1.6,93.5,1.71
2016-05-03 00:00:00,AEONTS,1.85,95.0,1.95
2016-10-19 00:00:00,AEONTS,1.6,97.5,1.64
2017-05-11 00:00:00,AEONTS,1.85,105.5,1.75
2014-03-17 00:00:00,ML,0.00555,1.11,0.5
2015-03-18 00:00:00,ML,0.00556,2.7,0.21
2016-05-12 00:00:00,ML,0.032,1.85,1.73
2017-03-22 00:00:00,ML,0.01,1.92,0.52
2006-03-13 00:00:00,IHL,0.25,3.66,6.83
2007-03-09 00:00:00,IHL,1.0,4.32,23.15
2010-04-02 00:00:00,IHL,0.7,7.15,9.79
2010-08-19 00:00:00,IHL,0.25,8.9,2.81
2011-04-19 00:00:00,IHL,0.4,8.25,4.85
2011-08-25 00:00:00,IHL,0.15,7.85,1.91
2012-05-03 00:00:00,IHL,0.01852,8.5,0.22
2012-08-24 00:00:00,IHL,0.15,8.9,1.69
2013-05-03 00:00:00,IHL,0.022223,9.35,0.24
2013-08-23 00:00:00,IHL,0.15,6.3,2.38
2014-05-06 00:00:00,IHL,0.15,6.4,2.34
2014-08-26 00:00:00,IHL,0.2,7.1,2.82
2015-04-30 00:00:00,IHL,0.25,7.4,3.38
2015-08-28 00:00:00,IHL,0.15,7.3,2.05
2016-05-03 00:00:00,IHL,0.1,7.6,1.32
2016-09-23 00:00:00,IHL,0.0185185,8.9,0.21
2017-05-04 00:00:00,IHL,0.15,7.5,2.0
2017-04-07 00:00:00,BPP,0.25,24.9,1.0
2003-03-05 00:00:00,KTB,0.26,7.45,3.49
2004-03-31 00:00:00,KTB,0.47,10.5,4.48
2005-03-29 00:00:00,KTB,0.47,9.4,5.0
2006-03-28 00:00:00,KTB,0.5,11.7,4.27
2007-04-03 00:00:00,KTB,0.51,12.3,4.15
2008-04-30 00:00:00,KTB,0.3,10.5,2.86
2009-04-23 00:00:00,KTB,0.44,5.75,7.65
2010-04-22 00:00:00,KTB,0.4,12.7,3.15
2011-04-28 00:00:00,KTB,0.51,20.2,2.52
2012-04-19 00:00:00,KTB,0.62,17.7,3.5
2012-08-28 00:00:00,KTB,0.36,17.9,2.01
2013-04-12 00:00:00,KTB,0.44,24.9,1.77
2014-04-21 00:00:00,KTB,0.88,19.6,4.49
2015-04-21 00:00:00,KTB,0.9,23.5,3.83
2016-05-10 00:00:00,KTB,0.76,17.4,4.37
2017-05-08 00:00:00,KTB,0.86,19.8,4.34
2001-03-12 00:00:00,BKI,4.5,59.9989,7.5
2001-05-29 00:00:00,BKI,2.75,69.3321,3.97
2001-08-28 00:00:00,BKI,2.75,77.3319,3.56
2001-11-27 00:00:00,BKI,2.75,71.5543,3.84
2002-03-11 00:00:00,BKI,3.75,123.553,3.04
2002-05-29 00:00:00,BKI,2.75,128.0,2.15
2002-08-27 00:00:00,BKI,2.75,133.333,2.06
2002-11-26 00:00:00,BKI,2.75,138.667,1.98
2003-03-31 00:00:00,BKI,3.75,144.0,2.6
2003-06-02 00:00:00,BKI,2.75,150.667,1.83
2003-08-25 00:00:00,BKI,2.75,200.0,1.38
2003-11-26 00:00:00,BKI,2.75,206.667,1.33
2004-03-31 00:00:00,BKI,3.75,217.333,1.73
2004-06-08 00:00:00,BKI,2.75,157.333,1.75
2004-08-30 00:00:00,BKI,2.75,152.0,1.81
2004-11-29 00:00:00,BKI,2.75,154.667,1.78
2005-03-31 00:00:00,BKI,3.75,146.667,2.56
2005-05-24 00:00:00,BKI,2.75,150.667,1.83
2005-08-26 00:00:00,BKI,2.75,157.333,1.75
2005-11-29 00:00:00,BKI,2.75,172.0,1.6
2006-03-31 00:00:00,BKI,3.75,197.333,1.9
2006-05-24 00:00:00,BKI,2.75,149.333,1.84
2006-08-24 00:00:00,BKI,2.75,141.333,1.95
2006-11-23 00:00:00,BKI,2.75,146.667,1.87
2007-03-30 00:00:00,BKI,3.75,150.667,2.49
2007-05-30 00:00:00,BKI,2.75,158.667,1.73
2007-08-23 00:00:00,BKI,2.75,178.667,1.54
2007-11-23 00:00:00,BKI,2.75,189.333,1.45
2008-04-01 00:00:00,BKI,3.75,186.667,2.01
2008-05-23 00:00:00,BKI,2.75,190.667,1.44
2008-08-25 00:00:00,BKI,2.75,172.0,1.6
2008-11-26 00:00:00,BKI,2.75,120.0,2.29
2009-03-11 00:00:00,BKI,3.75,128.667,2.91
2009-05-27 00:00:00,BKI,2.75,149.333,1.84
2009-08-26 00:00:00,BKI,2.75,155.333,1.77
2009-11-25 00:00:00,BKI,2.75,158.667,1.73
2010-03-10 00:00:00,BKI,3.75,206.0,1.82
2010-05-27 00:00:00,BKI,2.75,200.0,1.38
2010-08-23 00:00:00,BKI,2.75,235.0,1.17
2010-11-24 00:00:00,BKI,2.75,250.0,1.1
2011-03-09 00:00:00,BKI,3.75,252.0,1.49
2011-05-25 00:00:00,BKI,2.75,260.0,1.06
2011-08-25 00:00:00,BKI,2.75,261.0,1.05
2011-11-23 00:00:00,BKI,2.75,223.0,1.23
2012-03-06 00:00:00,BKI,3.75,247.0,1.52
2012-05-24 00:00:00,BKI,2.75,243.0,1.13
2012-08-22 00:00:00,BKI,2.75,254.0,1.08
2012-11-22 00:00:00,BKI,2.75,277.0,0.99
2013-03-13 00:00:00,BKI,3.75,395.0,0.95
2013-05-22 00:00:00,BKI,2.75,442.0,0.62
2013-08-26 00:00:00,BKI,2.75,387.0,0.71
2013-11-21 00:00:00,BKI,2.75,374.0,0.74
2014-03-12 00:00:00,BKI,3.75,486.0,0.77
2014-05-26 00:00:00,BKI,2.75,345.0,0.8
2014-08-25 00:00:00,BKI,2.75,360.0,0.76
2014-11-26 00:00:00,BKI,2.75,371.0,0.74
2015-03-11 00:00:00,BKI,3.75,369.0,1.02
2015-05-27 00:00:00,BKI,2.75,372.0,0.74
2015-08-26 00:00:00,BKI,2.75,360.0,0.76
2015-11-25 00:00:00,BKI,2.75,356.0,0.77
2016-03-09 00:00:00,BKI,3.75,358.0,1.05
2016-05-25 00:00:00,BKI,3.0,361.0,0.83
2016-08-25 00:00:00,BKI,3.0,357.0,0.84
2016-11-23 00:00:00,BKI,3.0,344.0,0.87
2017-03-08 00:00:00,BKI,5.0,358.0,1.4
2017-05-24 00:00:00,BKI,3.0,356.0,0.84
2009-11-24 00:00:00,BLA,0.15,15.1,0.99
2010-05-11 00:00:00,BLA,0.15,23.5,0.64
2010-08-31 00:00:00,BLA,0.2,33.0,0.61
2011-05-04 00:00:00,BLA,0.4,35.75,1.12
2011-08-23 00:00:00,BLA,0.38,57.0,0.67
2012-05-09 00:00:00,BLA,0.34,50.0,0.68
2012-08-24 00:00:00,BLA,0.36,45.25,0.8
2013-05-13 00:00:00,BLA,0.36,74.0,0.49
2013-08-22 00:00:00,BLA,0.4,60.0,0.67
2014-05-12 00:00:00,BLA,0.51,70.75,0.72
2014-10-08 00:00:00,BLA,0.05,86.5,0.06
2015-05-11 00:00:00,BLA,0.46,49.75,0.92
2015-08-25 00:00:00,BLA,0.32,48.5,0.66
2016-05-10 00:00:00,BLA,0.32,37.5,0.85
2016-08-25 00:00:00,BLA,0.32,46.5,0.69
2017-05-08 00:00:00,BLA,0.43,48.25,0.89
2017-03-10 00:00:00,ETE,0.03,4.18,0.72
2017-04-28 00:00:00,NETBAY,0.223,14.6,1.53
2001-04-02 00:00:00,MFC,10.0,5.25,190.48
2002-04-03 00:00:00,MFC,7.0,6.25,112.0
2003-04-04 00:00:00,MFC,7.0,8.2,85.37
2004-03-30 00:00:00,MFC,10.0,16.0,62.5
2005-04-22 00:00:00,MFC,2.0,23.9,8.37
2006-04-21 00:00:00,MFC,0.7,23.1,3.03
2007-04-24 00:00:00,MFC,0.6,16.4,3.66
2008-04-24 00:00:00,MFC,0.7,15.0,4.67
2009-04-29 00:00:00,MFC,0.7,10.5,6.67
2010-04-23 00:00:00,MFC,0.85,13.8,6.16
2011-04-26 00:00:00,MFC,2.9,24.6,11.79
2012-04-24 00:00:00,MFC,2.0,22.5,8.89
2013-04-18 00:00:00,MFC,1.7,29.75,5.71
2014-04-18 00:00:00,MFC,2.5,38.75,6.45
2015-04-27 00:00:00,MFC,1.7,36.5,4.66
2016-04-28 00:00:00,MFC,1.65,25.0,6.6
2017-04-26 00:00:00,MFC,1.55,23.0,6.74
2001-04-04 00:00:00,CSR,0.7,16.0,4.38
2002-04-05 00:00:00,CSR,1.0,26.0,3.85
2003-04-08 00:00:00,CSR,2.0,35.0,5.71
2004-04-09 00:00:00,CSR,2.0,49.0,4.08
2005-04-18 00:00:00,CSR,2.0,47.0,4.26
2006-03-21 00:00:00,CSR,2.2,50.5,4.36
2007-04-02 00:00:00,CSR,2.2,50.0,4.4
2008-04-23 00:00:00,CSR,2.2,46.25,4.76
2009-04-30 00:00:00,CSR,1.8,38.0,4.74
2010-05-11 00:00:00,CSR,1.9,48.5,3.92
2011-05-04 00:00:00,CSR,1.8,46.75,3.85
2012-05-02 00:00:00,CSR,1.4,39.75,3.52
2013-04-30 00:00:00,CSR,2.0,52.0,3.85
2014-04-29 00:00:00,CSR,2.35,57.5,4.09
2015-05-11 00:00:00,CSR,2.09,58.5,3.57
2016-05-17 00:00:00,CSR,2.04,62.25,3.28
2017-05-09 00:00:00,CSR,1.8,61.0,2.95
2003-06-09 00:00:00,TCAP,0.5,13.8,3.62
2004-05-11 00:00:00,TCAP,0.6,14.8,4.05
2004-11-10 00:00:00,TCAP,0.3,12.1,2.48
2005-05-11 00:00:00,TCAP,0.4,13.7,2.92
2005-11-09 00:00:00,TCAP,0.3,13.0,2.31
2006-05-09 00:00:00,TCAP,0.5,16.5,3.03
2006-10-11 00:00:00,TCAP,0.3,15.5,1.94
2007-05-10 00:00:00,TCAP,0.5,14.4,3.47
2007-10-15 00:00:00,TCAP,0.3,16.7,1.8
2008-05-08 00:00:00,TCAP,0.6,17.6,3.41
2008-10-08 00:00:00,TCAP,0.3,9.85,3.05
2009-05-11 00:00:00,TCAP,0.6,13.3,4.51
2009-10-12 00:00:00,TCAP,0.35,21.2,1.65
2010-04-19 00:00:00,TCAP,0.6,22.8,2.63
2010-10-08 00:00:00,TCAP,0.5,39.75,1.26
2011-04-19 00:00:00,TCAP,0.7,34.0,2.06
2011-10-06 00:00:00,TCAP,0.5,25.25,1.98
2012-04-17 00:00:00,TCAP,0.7,31.5,2.22
2012-10-04 00:00:00,TCAP,0.5,39.75,1.26
2013-04-11 00:00:00,TCAP,0.9,41.75,2.16
2013-10-03 00:00:00,TCAP,0.6,34.0,1.76
2014-04-11 00:00:00,TCAP,1.0,36.0,2.78
2014-10-02 00:00:00,TCAP,0.6,37.25,1.61
2015-04-09 00:00:00,TCAP,1.0,34.75,2.88
2015-10-01 00:00:00,TCAP,0.7,31.75,2.2
2016-04-12 00:00:00,TCAP,1.1,36.5,3.01
2016-10-06 00:00:00,TCAP,0.8,41.25,1.94
2017-04-17 00:00:00,TCAP,1.2,49.0,2.45
2015-04-29 00:00:00,SAWAD,0.003,41.75,0.01
2016-04-28 00:00:00,SAWAD,0.003,43.75,0.01
2017-04-28 00:00:00,SAWAD,0.005,45.5,0.01
2016-03-01 00:00:00,DAII,0.05,3.86,1.3
2005-12-13 00:00:00,GBX,0.07,0.78,8.97
2006-03-20 00:00:00,GBX,0.16,3.2,5.0
2008-03-25 00:00:00,GBX,0.025,1.3,1.92
2012-03-02 00:00:00,GBX,0.04,0.8,5.0
2014-03-21 00:00:00,GBX,0.025,0.91,2.75
2016-03-28 00:00:00,GBX,0.02,0.77,2.6
2017-02-24 00:00:00,GBX,0.03,0.85,3.53
2004-02-25 00:00:00,MBKET,0.8,54.0,1.48
2004-09-01 00:00:00,MBKET,0.5,35.25,1.42
2005-03-07 00:00:00,MBKET,1.0,35.75,2.8
2005-08-30 00:00:00,MBKET,0.35,24.5,1.43
2006-03-10 00:00:00,MBKET,0.83,23.5,3.53
2006-08-21 00:00:00,MBKET,0.25,21.7,1.15
2007-02-22 00:00:00,MBKET,0.62,18.4,3.37
2007-08-20 00:00:00,MBKET,0.2,22.0,0.91
2008-03-05 00:00:00,MBKET,0.68,26.0,2.62
2008-09-01 00:00:00,MBKET,0.3,16.4,1.83
2009-02-26 00:00:00,MBKET,0.5,7.85,6.37
2009-08-25 00:00:00,MBKET,0.25,13.4,1.87
2010-02-23 00:00:00,MBKET,1.0,12.0,8.33
2010-08-24 00:00:00,MBKET,0.25,13.4,1.87
2011-02-22 00:00:00,MBKET,1.18,15.6,7.56
2011-08-24 00:00:00,MBKET,0.35,16.0,2.19
2012-02-22 00:00:00,MBKET,0.82,16.3,5.03
2012-08-21 00:00:00,MBKET,0.35,14.3,2.45
2013-02-19 00:00:00,MBKET,0.9,18.2,4.95
2013-08-27 00:00:00,MBKET,0.35,22.3,1.57
2014-02-25 00:00:00,MBKET,2.13,24.1,8.84
2014-08-25 00:00:00,MBKET,0.75,23.2,3.23
2015-02-25 00:00:00,MBKET,0.9,25.0,3.6
2015-08-25 00:00:00,MBKET,1.0,23.2,4.31
2016-03-01 00:00:00,MBKET,0.79,23.1,3.42
2016-08-19 00:00:00,MBKET,0.75,22.9,3.28
2017-02-28 00:00:00,MBKET,0.95,23.2,4.09
2006-03-29 00:00:00,PYLON,0.04,2.04,1.96
2007-03-22 00:00:00,PYLON,0.025,2.1,1.19
2008-03-28 00:00:00,PYLON,0.06,1.82,3.3
2009-03-25 00:00:00,PYLON,0.04,2.36,1.69
2010-03-10 00:00:00,PYLON,0.125,2.08,6.01
2011-03-11 00:00:00,PYLON,0.08,3.04,2.63
2012-03-08 00:00:00,PYLON,0.2,5.9,3.39
2013-03-19 00:00:00,PYLON,0.03,8.0,0.38
2014-03-18 00:00:00,PYLON,0.3,6.05,4.96
2015-03-17 00:00:00,PYLON,0.5,10.2,4.9
2016-03-15 00:00:00,PYLON,0.53,10.7,4.95
2016-08-23 00:00:00,PYLON,0.25,10.7,2.34
2017-03-16 00:00:00,PYLON,0.2,12.4,1.61
2001-03-12 00:00:00,SHANG,5.0,38.5,12.99
2002-04-05 00:00:00,SHANG,1.0,33.0,3.03
2003-03-27 00:00:00,SHANG,1.0,30.0,3.33
2004-03-30 00:00:00,SHANG,1.0,28.25,3.54
2005-04-01 00:00:00,SHANG,1.5,29.25,5.13
2006-04-03 00:00:00,SHANG,2.5,38.5,6.49
2007-04-02 00:00:00,SHANG,2.0,55.0,3.64
2008-04-02 00:00:00,SHANG,2.0,51.5,3.88
2009-05-07 00:00:00,SHANG,1.0,38.0,2.63
2010-05-06 00:00:00,SHANG,0.75,32.0,2.34
2011-05-06 00:00:00,SHANG,0.75,33.0,2.27
2012-05-08 00:00:00,SHANG,0.75,32.0,2.34
2013-05-02 00:00:00,SHANG,0.75,48.5,1.55
2013-08-16 00:00:00,SHANG,1.5,52.0,2.88
2014-04-30 00:00:00,SHANG,1.5,52.0,2.88
2015-04-29 00:00:00,SHANG,0.75,49.5,1.52
2016-05-09 00:00:00,SHANG,2.0,69.75,2.87
2017-05-05 00:00:00,SHANG,2.0,69.75,2.87
2006-05-08 00:00:00,TPAC,0.2,2.72,7.35
2007-05-10 00:00:00,TPAC,0.3,4.42,6.79
2007-08-21 00:00:00,TPAC,0.35,5.85,5.98
2008-05-07 00:00:00,TPAC,0.15,6.2,2.42
2009-05-06 00:00:00,TPAC,0.4,5.05,7.92
2010-05-13 00:00:00,TPAC,0.56,9.55,5.86
2011-05-11 00:00:00,TPAC,0.6,12.2,4.92
2012-05-08 00:00:00,TPAC,0.4,9.85,4.06
2013-05-07 00:00:00,TPAC,0.11,18.7,0.59
2014-04-30 00:00:00,TPAC,0.32,6.8,4.71
2015-05-11 00:00:00,TPAC,0.3,6.15,4.88
2016-05-03 00:00:00,TPAC,0.25,7.05,3.55
2016-08-23 00:00:00,TPAC,0.1,7.6,1.32
2017-05-04 00:00:00,TPAC,0.11,7.25,1.52
2015-04-27 00:00:00,MTLS,0.13,19.2,0.68
2016-04-27 00:00:00,MTLS,0.2,20.1,1.0
2017-04-26 00:00:00,MTLS,0.1,29.5,0.34
2004-04-05 00:00:00,THANI,0.06,1.5,4.0
2005-04-04 00:00:00,THANI,0.1,1.74,5.75
2006-03-08 00:00:00,THANI,0.07,1.47,4.76
2007-03-14 00:00:00,THANI,0.04,0.99,4.04
2008-03-10 00:00:00,THANI,0.06,0.84,7.14
2009-03-11 00:00:00,THANI,0.065,0.67,9.7
2010-03-08 00:00:00,THANI,0.09,1.4,6.43
2011-03-07 00:00:00,THANI,0.03,1.6,1.88
2012-03-09 00:00:00,THANI,0.08,1.59,5.03
2013-03-05 00:00:00,THANI,0.03,5.65,0.53
2014-03-11 00:00:00,THANI,0.03,5.05,0.59
2015-02-27 00:00:00,THANI,0.03,5.45,0.55
2016-03-04 00:00:00,THANI,0.18,3.38,5.33
2017-03-06 00:00:00,THANI,0.21,5.35,3.93
2004-04-19 00:00:00,SCB,1.4,51.5,2.72
2005-04-12 00:00:00,SCB,2.0,52.5,3.81
2006-04-11 00:00:00,SCB,3.0,68.5,4.38
2007-04-11 00:00:00,SCB,2.0,71.5,2.8
2008-04-09 00:00:00,SCB,2.0,90.5,2.21
2009-04-10 00:00:00,SCB,2.0,57.0,3.51
2010-04-09 00:00:00,SCB,2.5,88.75,2.82
2010-09-02 00:00:00,SCB,1.0,97.0,1.03
2011-04-18 00:00:00,SCB,2.0,116.5,1.72
2011-09-02 00:00:00,SCB,1.0,118.5,0.84
2012-04-17 00:00:00,SCB,2.5,143.5,1.74
2012-09-07 00:00:00,SCB,1.0,153.5,0.65
2013-04-17 00:00:00,SCB,3.5,177.5,1.97
2013-09-06 00:00:00,SCB,1.5,138.0,1.09
2014-04-11 00:00:00,SCB,3.75,162.5,2.31
2014-09-05 00:00:00,SCB,1.5,191.5,0.78
2015-04-10 00:00:00,SCB,4.5,182.0,2.47
2015-09-04 00:00:00,SCB,1.5,140.5,1.07
2016-04-18 00:00:00,SCB,4.0,134.5,2.97
2016-09-02 00:00:00,SCB,1.5,160.5,0.93
2017-04-24 00:00:00,SCB,4.0,160.0,2.5
2017-03-09 00:00:00,TNR,0.05,28.0,0.18
2006-12-04 00:00:00,UKEM,0.09,0.585,15.38
2007-03-30 00:00:00,UKEM,0.02,0.495,4.04
2008-05-12 00:00:00,UKEM,0.11,0.755,14.57
2009-04-23 00:00:00,UKEM,0.03,0.45,6.67
2010-05-11 00:00:00,UKEM,0.035,0.78,4.49
2011-05-03 00:00:00,UKEM,0.04,1.81,2.21
2012-05-03 00:00:00,UKEM,0.09,2.9,3.1
2013-05-03 00:00:00,UKEM,0.065,2.08,3.13
2014-05-06 00:00:00,UKEM,0.03,1.26,2.38
2015-04-30 00:00:00,UKEM,0.025,1.26,1.98
2016-05-04 00:00:00,UKEM,0.02,0.95,2.11
2017-04-27 00:00:00,UKEM,0.045,2.0,2.25
2016-08-24 00:00:00,BTW,0.27,4.62,5.84
2017-03-08 00:00:00,BTW,0.07,3.26,2.15
2003-03-31 00:00:00,CIMBT,0.07,3.697,1.89
2013-04-22 00:00:00,CIMBT,0.005,2.36,0.21
2014-04-21 00:00:00,CIMBT,0.01,1.92,0.52
2015-04-21 00:00:00,CIMBT,0.0075,1.85,0.41
2016-04-26 00:00:00,CIMBT,0.0075,1.18,0.64
2007-04-09 00:00:00,DEMCO,0.1,2.64,3.79
2007-10-01 00:00:00,DEMCO,0.027777800000000002,5.4,0.51
2008-04-08 00:00:00,DEMCO,0.1,4.18,2.39
2008-09-22 00:00:00,DEMCO,0.1,4.04,2.48
2009-04-20 00:00:00,DEMCO,0.04,3.1,1.29
2010-04-02 00:00:00,DEMCO,0.15,4.4,3.41
2010-08-26 00:00:00,DEMCO,0.1,5.05,1.98
2011-04-19 00:00:00,DEMCO,0.05,4.7,1.06
2011-08-25 00:00:00,DEMCO,0.035,4.1,0.85
2012-05-03 00:00:00,DEMCO,0.08,3.92,2.04
2012-08-22 00:00:00,DEMCO,0.17,6.05,2.81
2013-05-07 00:00:00,DEMCO,0.18,17.1,1.05
2013-08-26 00:00:00,DEMCO,0.05,7.4,0.68
2014-05-06 00:00:00,DEMCO,0.1,9.15,1.09
2014-08-26 00:00:00,DEMCO,0.125,13.2,0.95
2015-05-07 00:00:00,DEMCO,0.135,13.2,1.02
2015-08-25 00:00:00,DEMCO,0.125,11.7,1.07
2009-04-29 00:00:00,TISCO,1.0,14.4,6.94
2009-06-24 00:00:00,TISCO,0.5,18.5,2.7
2010-05-06 00:00:00,TISCO,1.24,27.5,4.51
2011-04-26 00:00:00,TISCO,2.25,41.0,5.49
2012-05-02 00:00:00,TISCO,2.35,42.0,5.6
2013-04-30 00:00:00,TISCO,2.4,60.25,3.98
2014-04-29 00:00:00,TISCO,2.0,41.75,4.79
2015-04-28 00:00:00,TISCO,2.0,46.75,4.28
2016-04-27 00:00:00,TISCO,2.4,46.75,5.13
2017-04-26 00:00:00,TISCO,3.5,76.25,4.59
2015-04-30 00:00:00,ABICO,0.05,13.3,0.38
2016-04-28 00:00:00,ABICO,0.05,8.55,0.58
2017-05-04 00:00:00,ABICO,0.075,10.6,0.71
2017-04-25 00:00:00,EKH,0.1,6.1,1.64
2007-04-05 00:00:00,RICH,0.1,0.127,78.74
2007-04-05 00:00:00,FORTH,0.2,4.025,4.97
2007-08-31 00:00:00,FORTH,0.11,3.925,2.8
2008-04-25 00:00:00,FORTH,0.14,4.05,3.46
2010-08-26 00:00:00,FORTH,0.12,3.36,3.57
2011-04-19 00:00:00,FORTH,0.15,4.14,3.62
2011-08-26 00:00:00,FORTH,0.12,3.8,3.16
2012-04-05 00:00:00,FORTH,0.17,3.92,4.34
2013-04-24 00:00:00,FORTH,0.12,6.1,1.97
2013-08-20 00:00:00,FORTH,0.12,6.25,1.92
2014-04-24 00:00:00,FORTH,0.15,5.7,2.63
2014-11-27 00:00:00,FORTH,0.15,6.4,2.34
2015-04-21 00:00:00,FORTH,0.15,5.8,2.59
2015-08-25 00:00:00,FORTH,0.15,7.9,1.9
2016-04-28 00:00:00,FORTH,0.17,7.35,2.31
2016-08-26 00:00:00,FORTH,0.17,7.45,2.28
2017-04-18 00:00:00,FORTH,0.17,7.1,2.39
2008-10-01 00:00:00,SGP,0.15,5.85,2.56
2009-03-19 00:00:00,SGP,0.25,4.46,5.61
2009-10-05 00:00:00,SGP,0.2,8.65,2.31
