,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2013-06-30,285.47999999999996,26.560000000000002,0.2779073243647235,0.6,76.85000000000001,28.41,38.64,11.5,0.0,257.08,0.2799999999999976,99.32,190.41,350.91,861.29,224.32,1817.6,0.0,142.96,150.58,161.68,312.26,96.0,1505.34,45.87,0.3999999999999986,-57.6,10.23,10.347334337349396,0.73,0.21,0.56,0.6,1.07,5.836053811659193,6.352167414050823,7.066786248131541,7.046935724962631,6.848430493273543,9.62,9.01,5.72,3.39,6,2013,57.34285714285714,95.57142857142857,53.52
2013-09-30,229.20000000000005,12.449999999999996,0.13021828103683486,0.00023387253946600958,64.97999999999999,11.839999999999996,21.489999999999995,11.5,0.0,217.35000000000002,0.7700000000000031,102.54,159.69,355.08,859.27,217.03,1768.6,0.0,117.47,118.35,159.27,277.61,96.0,1490.99,17.120000000000005,-13.909999999999997,0.0,9.649999999999999,22.08272891566266,0.74,0.19,0.69,0.6,0.87,2.8157344247385163,2.8685766257389713,3.3366075488858558,3.1931787175989075,3.178080945884492,8.52,8.02,7.26,4.26,9,2013,0.022360248447206743,95.60869565217392,65.97
2013-12-31,284.07000000000005,18.060000000000002,0.18913245269546594,-0.0007543889604644755,83.85999999999999,17.930000000000007,27.730000000000004,11.2,0.0,266.14,17.089999999999996,119.12,197.67,389.81,911.48,210.13,1844.21,18.37,162.08,185.19,159.27,344.46,96.0,1499.76,-41.68000000000001,58.27,0.0,9.800000000000004,14.807612126245846,0.72,0.23,0.88,0.6,0.68,3.92019992859693,4.0233630846126385,4.814280614066405,4.625148161370939,4.52198500535523,7.95,7.59,4.92,2.82,12,2013,-0.07203557312253395,95.48863636363636,84.03
2014-03-31,354.86,19.27,0.2,0.0,77.62,20.74,30.46,11.4,0.0,334.12,9.0,143.74,260.76,334.96,900.54,202.4,1871.86,0.0,163.44,170.38,165.63,336.0,96.0,1535.85,20.01,22.98,-18.37,9.72,14.249999999999998,0.71,0.22,0.2,0.0,0.0,4.12,4.32,5.0,4.92,4.88,5.62,5.43,5.29,3.32,3,2014,0.0,96.35,19.27
2014-06-30,298.28,18.639999999999997,0.1917594302294909,0.44999999999999996,67.99000000000001,19.100000000000005,28.939999999999998,11.2,0.0,279.17999999999995,-1.9900000000000002,73.05,149.06,337.38,884.79,194.93,1852.37,0.0,140.4,143.04,175.57,318.6,96.0,1533.77,95.50999999999999,-123.01,-43.2,9.839999999999998,14.602671673819742,0.7,0.21,0.39,0.45,1.15,4.031864943286731,4.267876549723027,4.85790556581377,4.897240833553152,4.58255869163809,6.11,5.8,6.19,3.83,6,2014,43.74230769230768,97.20512820512819,37.91
2014-09-30,303.64,7.470000000000006,0.07736668135742623,-0.003038444587585064,59.139999999999986,4.859999999999999,14.759999999999998,11.4,0.0,298.7800000000001,-11.16,30.43,186.57,316.26,864.16,192.26,1876.99,0.0,146.01,146.27,164.77,311.05,96.0,1565.94,-3.6899999999999977,-38.91999999999999,0.0,9.900000000000002,36.84467202141899,0.7,0.2,0.47,0.45,0.96,1.5934244160423106,1.6131776112825047,1.9094755398854135,1.9555663287791996,1.6987747906566781,5.0,4.74,5.91,3.75,9,2014,-0.29337152209491535,96.55319148936171,45.38
2014-12-31,285.29999999999995,13.779999999999994,0.14441514536849218,-0.005347201242933012,88.55000000000001,15.36,25.120000000000005,11.1,0.0,269.93999999999994,7.34,122.73,201.3,365.6,907.59,185.34,1899.51,1.34,178.51,182.32,162.34,344.66,96.0,1554.85,-7.280000000000001,98.23999999999998,1.3500000000000014,9.759999999999998,19.211973875181428,0.69,0.22,0.62,0.45,0.73,2.8976200135226495,2.990791075050709,3.540500338066259,3.6057200811359014,3.2609871534820813,4.99,4.76,4.98,2.97,12,2014,-0.5102264927934144,95.41935483870967,59.16
2015-03-31,365.21,22.65,0.24,0.0,84.97,24.17,33.8,11.0,0.0,341.05,11.43,137.55,244.52,280.01,894.15,179.75,1853.71,0.0,136.48,151.29,126.57,277.86,96.0,1575.85,36.35,-20.18,-1.34,9.63,11.4575,0.67,0.18,0.24,0.0,0.0,4.88,5.2,5.76,5.84,5.68,6.43,6.2,5.91,4.06,3,2015,0.0,94.375,22.65
2015-06-30,238.15000000000003,17.770000000000003,0.18464621474517567,0.37,56.93000000000001,18.29,27.770000000000003,11.3,0.0,219.84999999999997,-0.5700000000000003,111.9,160.24,315.86,910.02,172.38,1861.4,0.0,148.94,159.72,132.93,292.65,96.0,1568.74,64.37,-54.51,-35.519999999999996,9.479999999999999,15.296820483961731,0.69,0.19,0.42,0.37,0.88,3.816021771400297,4.0270460168233555,4.537021276595745,4.58977733795151,4.396338446313707,7.07,6.7,5.7,3.72,6,2015,35.60809523809524,96.23809523809524,40.42
2015-09-30,202.64,-13.310000000000002,-0.1374695684249355,0.0022291897208901548,32.19,-14.34,-4.969999999999999,10.4,0.0,216.98000000000002,-25.53,208.45,134.7,317.88,868.2,164.46,1804.33,0.0,120.06,128.67,132.81,261.48,96.0,1542.84,-17.939999999999998,114.49,0.0,9.370000000000001,-18.911821938392183,0.65,0.17,0.28,0.37,1.32,-2.9457764662486174,-3.0046919955735896,-3.4563777203983777,-3.417100700848396,-3.2992696421984515,3.55,3.36,6.75,4.28,9,2015,0.21583333333332888,96.82142857142856,27.11
2015-12-31,210.05999999999995,-13.57,-0.1403101920236337,0.6995901033973413,35.099999999999994,-14.88,-5.980000000000004,8.55,0.0,224.95000000000005,-21.32,196.65,134.48,276.87,760.26,157.48,1694.75,0.0,83.22,93.93,130.36,224.29,96.0,1470.46,-2.980000000000004,58.370000000000005,-67.2,8.900000000000002,-15.233747236551215,0.56,0.15,0.14,1.07,7.64,-3.2070901033973414,-2.966558345642541,-3.688153618906943,-3.607976366322009,-3.3273559822747414,1.4,1.33,8.09,5.15,12,2015,67.66035714285714,96.7142857142857,13.54
2016-03-31,259.8,-12.75,-0.13,0.0,39.36,-13.38,-5.42,9.95,0.0,273.18,-22.16,104.25,200.43,335.18,850.01,150.99,1789.11,0.0,162.66,176.14,134.21,310.35,96.0,1478.76,-60.38,-32.02,0.0,7.96,-19.135,0.65,0.21,-0.13,0.0,0.0,-2.84,-2.92,-3.4399999999999995,-3.32,-3.32,-5.08,-4.91,4.83,2.92,3,2016,0.0,98.07692307692308,-12.75
2016-06-30,296.3,-10.149999999999999,-0.10637554585152838,0.0,37.09,-11.859999999999998,-3.9800000000000004,8.2,0.0,308.16,-30.360000000000003,85.25,243.93,386.48,892.79,155.48,1895.66,0.0,208.66,218.53,161.88,380.41,96.0,1515.25,-58.050000000000004,39.06,0.0,7.88,-19.273226600985222,0.52,0.25,-0.24,0.0,0.0,-2.1452401746724887,-2.375720524017467,-2.6771179039301307,-2.6416593886462882,-2.659388646288209,-4.33,-4.12,4.09,2.32,6,2016,0.0,95.41666666666666,-22.9
2016-09-30,270.73,-31.18,-0.3228698224852071,0.0,29.929999999999993,-30.55,-22.880000000000003,8.0,0.0,301.28,-41.9,38.16,226.39,408.28,818.91,151.46,1823.87,0.0,170.49,180.91,155.59,336.5,96.0,1487.37,-82.69999999999999,35.6,0.0,7.670000000000002,-6.196305323925593,0.52,0.23,-0.56,0.0,0.0,-6.849452662721894,-7.103136094674557,-8.394615384615387,-8.23318047337278,-7.84112426035503,-6.86,-6.54,4.53,2.27,9,2016,0.0,96.57142857142856,-54.08
2016-12-31,289.03999999999985,-20.97,-0.21794270486342437,0.0,39.08000000000001,-23.470000000000006,-16.22,7.9,0.0,312.4999999999999,-32.41,20.83,201.93,432.02,810.09,151.89,1837.24,0.0,193.97,203.11,142.45,345.56,96.0,1491.68,7.579999999999984,-24.91,0.0,7.25,-9.063620648545543,0.51,0.23,-0.78,0.0,0.0,-4.56003197868088,-5.0182704863424386,-5.621804130579614,-5.666510326449034,-5.4206262491672215,-7.03,-6.73,3.99,1.86,12,2016,0.0,96.21794871794872,-75.05
2017-03-31,297.84,-14.78,-0.15,0.0,34.07,-14.12,-7.05,7.75,0.0,311.95,-28.34,24.96,245.38,403.14,759.03,145.86,1803.32,0.0,143.14,152.63,142.35,294.97,96.0,1508.34,-92.1,96.23,0.0,7.07,-12.9175,0.49,0.2,-0.15,0.0,0.0,-3.28,-3.16,-3.92,-3.9600000000000004,-3.44,-5.21,-4.96,4.97,2.33,3,2017,0.0,98.53333333333333,-14.78
2017-06-30,286.17,1.0399999999999991,0.01059679767103347,0.0,37.24999999999999,2.6099999999999994,9.379999999999999,7.55,0.0,283.58,-23.099999999999998,92.37,185.58,404.42,746.27,140.41,1782.0,0.0,133.46,139.74,142.38,282.12,96.0,1499.88,40.879999999999995,26.539999999999992,0.0,6.77,178.12456730769244,0.48,0.19,-0.14,0.0,0.0,0.23312954876273634,0.1907423580786025,0.27854439592430835,0.2755167394468703,0.2119359534206694,-2.53,-2.35,5.34,2.45,6,2017,0.0,98.14285714285714,-13.74
2017-09-30,212.86,-22.18,-0.22846881959910914,0.0,18.940000000000012,-21.93,-14.89,7.7,0.0,234.77999999999997,-37.57000000000001,84.24,165.49,395.78,726.6,134.92,1787.85,0.0,113.42,117.81,152.16,269.96,96.0,1517.88,-14.760000000000005,6.63000000000001,0.0,7.039999999999999,-8.425329125338141,0.49,0.18,-0.37,0.0,0.0,-4.964565701559019,-4.569376391982183,-5.853741648106904,-5.903140311804009,-4.939866369710467,-4.85,-4.51,6.17,2.81,9,2017,0.0,97.08108108108108,-35.92
