,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2013-06-30,209.75,-2.4400000000000013,-0.054928909952606665,0.0,-0.620000000000001,-2.4299999999999997,-0.6500000000000021,7.8,0.0,212.17999999999995,-8.02,67.4,144.25,272.65,704.45,340.09,1073.25,0.0,20.51,0.28,41.81,49.51,91.32,455.74,981.93,-23.43,-50.76,-0.10000000000000003,1.7800000000000002,-35.49815573770489,3.62,0.09,0.19,-0.9135545023696688,-0.9135545023696688,-0.9945023696682471,-1.0060663507109011,-0.9482464454976308,0.78,0.77,16.85,10.33,6,2013,0.0,44.421052631578945,8.44
2013-09-30,-844.71,-8.11,-0.24575757575757573,0.0,-27.37,-7.73,-14.5,6.9,0.0,-836.98,-1.7100000000000004,65.28,144.79,332.37,706.55,338.44,1073.8,0.0,17.95,0.18,41.22,84.88,126.11,455.74,947.69,-86.37,118.84,0.30000000000000004,-6.7700000000000005,-7.019112207151665,3.32,0.13,0.01,-2.9490909090909083,-6.881212121212121,-2.9490909090909083,-2.9490909090909083,-6.881212121212121,0.13,0.13,17.14,9.08,9,2013,0.0,33.0,0.33
2013-12-31,246.34999999999997,7.17,0.15295999999999998,0.0,11.67,7.48,9.29,7.3,0.0,238.87,2.6500000000000004,113.75,126.37,391.43,774.87,336.21,1142.48,0.0,61.01,0.07,101.4,85.54,186.95,455.74,955.54,47.92,0.6500000000000057,-0.10999999999999999,1.8099999999999998,11.932531380753138,3.48,0.2,0.16,2.5238400000000003,2.82976,2.98272,2.94448,3.02096,1.54,1.49,7.64,3.78,12,2013,0.0,46.875,7.5
2014-03-31,834.96,12.12,0.27,0.0,25.26,12.68,17.84,7.2,0.0,822.27,-1.23,85.46,161.5,441.46,810.46,335.25,1176.14,0.0,99.92,0.0,130.79,85.93,216.72,455.74,959.42,-91.57,109.92,-0.28,5.16,6.667500000000001,3.42,0.23,0.27,4.12,4.48,5.04,5.0,4.84,1.49,1.45,6.2,2.82,3,2014,0.0,44.888888888888886,12.12
2014-06-30,298.1299999999999,1.9400000000000013,0.04277382645803701,0.0,1.1899999999999977,1.7800000000000011,3.1999999999999993,7.35,0.0,296.3600000000001,-16.64,77.14,156.59,392.73,728.43,492.41,1250.94,0.0,26.58,0.0,49.27,117.11,166.38,455.74,1084.56,-27.940000000000012,19.61,0.0,1.42,42.95909793814431,3.09,0.15,0.31,0.618150782361309,0.6843812233285922,0.7174964438122338,0.7506116642958753,0.6623044096728311,1.28,1.24,14.78,6.81,6,2014,0.0,45.35483870967742,14.06
2014-09-30,-890.3899999999999,-27.09,-0.6029240214888718,0.0,-34.68,-27.15,-32.28,12.1,0.0,-863.2400000000001,-0.3299999999999983,151.41,157.74,309.38,748.81,491.44,1270.02,0.0,59.39,0.0,80.37,117.73,198.1,455.74,1071.92,224.02,-159.77,0.28,-5.13,-5.01671834625323,5.14,0.18,-0.29,-8.565679201841904,-8.98148887183423,-10.14575594781274,-10.727889485801997,-8.898326937835765,-5.5,-5.37,9.32,5.47,9,2014,0.0,44.93103448275862,-13.03
2014-12-31,229.94,-12.67,-0.27607782101167316,0.0,-4.75,-13.410000000000002,-12.01,12.0,0.0,243.35000000000002,-18.900000000000002,75.62,135.8,321.24,692.63,490.13,1212.57,0.0,19.13,0.0,34.78,117.97,152.75,455.74,1059.82,-45.690000000000005,-30.09,0.0,1.4000000000000001,-10.867225730071034,5.16,0.14,-0.56,-4.180607003891051,-4.377805447470818,-4.77220233463035,-5.028560311284046,-4.377805447470818,-5.57,-5.44,19.91,10.68,12,2014,0.0,45.89285714285714,-25.7
2015-03-31,673.08,-44.97,-0.99,0.0,-25.41,-45.32,-41.14,13.6,0.0,718.41,-59.56,93.2,137.42,310.09,706.63,488.83,1224.89,0.0,26.26,0.0,65.92,117.79,183.71,455.74,1041.18,76.45,-60.39,0.0,4.18,-3.435,5.95,0.18,-0.99,-14.680000000000001,-15.12,-17.28,-18.0,-15.639999999999999,-6.84,-6.68,10.72,6.02,3,2015,0.0,45.42424242424242,-44.97
2015-06-30,205.06999999999994,-7.25,-0.1596610494063577,0.0,3.289999999999999,-7.339999999999996,-6.0,12.7,0.0,212.39999999999998,-7.719999999999999,102.81,112.15,250.96,677.66,487.7,1194.17,1.45,20.11,0.0,40.29,115.03,155.32,455.74,1038.85,58.36999999999999,-50.2,1.45,1.3399999999999999,-19.879613793103445,5.57,0.15,-1.15,-2.4268479509766374,-2.393527384144006,-2.7933741861355803,-2.7322864802757563,-2.532363079279969,-6.08,-5.95,16.82,10.59,6,2015,0.0,45.40869565217392,-52.22
2015-09-30,-675.15,55.4,1.219496855345912,0.0,33.19,55.33,51.16,11.4,0.0,-730.4799999999999,68.27,103.86,126.47,267.27,691.88,486.35,1206.21,0.0,49.9,0.0,49.9,113.86,163.76,455.74,1042.44,-132.32,110.59,-2.9,-4.17,2.3370703971119138,4.98,0.16,0.07,18.11823899371069,15.330817610062892,21.60251572327044,20.905660377358487,16.027672955974843,1.59,1.57,13.87,8.51,9,2015,0.0,45.42857142857142,3.18
2015-12-31,174.3,-11.27,-0.2507540173053152,0.0,-3.9800000000000004,-12.0,-10.649999999999999,8.65,0.0,186.29999999999998,-15.31,113.29,120.94,231.29,660.45,485.0,1173.75,0.0,29.99,0.0,29.99,112.75,142.75,455.74,1031.01,9.39,0.04,0.0,1.35,-8.624787045252885,3.82,0.14,-0.18,-3.844894932014833,-4.3464029666254635,-4.3464029666254635,-4.290679851668727,-4.56929542645241,-2.18,-2.14,22.02,14.31,12,2015,0.0,44.94444444444444,-8.09
2016-03-31,559.67,-7.0,-0.15,0.0,16.75,-7.38,-3.34,8.6,0.0,567.05,-14.57,125.73,137.27,212.38,670.98,483.76,1183.74,0.0,37.58,0.0,37.58,113.72,151.3,455.74,1032.43,24.41,-0.04,-1.45,4.04,-14.3325,3.8,0.15,-0.15,-2.36,-2.44,-2.72,-2.72,-2.56,-1.27,-1.25,17.85,12.2,3,2016,0.0,46.66666666666667,-7.0
2016-06-30,209.47000000000003,-4.949999999999999,-0.10769874476987447,0.0,2.4200000000000017,-6.500000000000001,-5.16,9.1,0.0,215.97000000000003,-8.739999999999998,152.54,146.8,152.43,647.93,505.36,1181.86,0.0,41.31,0.0,41.31,111.56,152.87,455.74,1028.99,26.98,-0.16999999999999998,0.0,1.3399999999999999,-21.123737373737377,4.03,0.15,-0.26,-1.6734728033472803,-1.9385774058577403,-1.9220083682008366,-1.9220083682008366,-2.021422594142259,-1.57,-1.55,15.68,11.99,6,2016,0.0,45.96153846153846,-11.95
2016-09-30,-581.38,17.689999999999998,0.40064459930313584,0.0,-7.710000000000001,19.3,14.93,8.75,0.0,-600.68,24.93,161.26,142.04,156.57,656.62,505.02,1191.34,0.0,44.37,0.0,44.37,111.81,156.19,455.74,1035.15,-42.28,-0.18000000000000002,1.45,-4.37,5.460138496325609,3.85,0.15,0.13,5.9172125435540055,5.54738675958188,6.780139372822299,6.780139372822299,5.7939372822299635,3.12,3.06,14.8,11.27,9,2016,0.0,44.15384615384615,5.74
2016-12-31,193.87,2.21,0.047257861635220125,0.0,10.369999999999997,2.0700000000000003,2.75,8.0,0.0,191.79999999999998,-0.7900000000000001,132.08,145.38,188.43,663.23,503.45,1196.06,0.0,47.18,0.0,47.18,111.41,158.6,455.74,1037.46,-29.08,-0.09999999999999998,0.0,0.6799999999999999,42.32205882352941,3.51,0.15,0.17,0.7338867924528302,0.7005283018867924,0.8562012578616353,0.8562012578616353,0.7227672955974842,2.12,2.08,14.06,10.06,12,2016,0.0,46.76470588235294,7.95
2017-03-31,615.2,15.04,0.33,0.0,35.27,14.47,16.85,9.1,0.0,600.73,4.38,151.01,131.42,195.72,676.08,503.47,1209.65,0.0,52.74,0.0,52.74,111.89,164.64,455.74,1045.01,-0.88,-0.65,0.0,2.38,6.895,3.97,0.16,0.33,4.96,4.84,5.76,5.8,5.0,2.49,2.44,12.82,9.11,3,2017,0.0,45.57575757575757,15.04
2017-09-30,-376.99,-15.95,-0.3505494505494505,0.0,-26.760000000000005,-14.790000000000001,-16.580000000000002,8.75,0.0,-362.20000000000005,-6.529999999999999,125.51,161.1,218.23,754.02,716.34,1501.53,0.0,138.05,0.17,138.22,155.32,293.54,455.74,1207.99,31.669999999999998,-49.71,-0.04,-1.79,-6.240203761755486,3.3,0.24,-0.02,-4.206593406593407,-1.402197802197802,-5.608791208791208,-5.608791208791208,-1.402197802197802,-0.38,-0.38,5.46,3.88,9,2017,0.0,45.5,-0.91
