,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2014-03-31,74.56,-68.51,0.0,-0.0,0.86,-42.14,-3.71,0.06,0.0,116.7,-55.12,642.44,63.16,685.14,2001.45,2246.07,5662.5,0.0,96.04,48.82,268.66,962.71,1231.36,180637.71,4428.43,-369.89,-243.76,-11.69,38.43,0.0,2.45,0.28,0.0,-4.84,-4.32,-6.2,-9.24,-3.12,-111.25,-91.89,7.45,4.9,3,2014,0.0,-inf,-68.51
2014-06-30,61.41,-92.62999999999998,0.0,-0.0,-3.36,-67.42,-39.65,0.06,0.0,128.82999999999998,-73.53999999999999,340.0,59.43,718.86,1809.57,2254.17,5569.23,0.0,103.87,54.6,284.04,946.86,1230.9,180637.71,4335.8,-534.17,241.64,-9.9,27.770000000000003,0.0,2.5,0.28,0.0,-6.645170659054238,-4.437778329403003,-8.553645277398536,-8.27772123619213,-4.759689710810474,-137.87,-118.51,6.37,3.84,6,2014,0.0,-inf,-161.14
2014-09-30,94.47,-108.78000000000003,0.0,-0.0,41.73,-76.07999999999998,-67.51,0.05,0.0,170.54999999999998,-83.28999999999999,260.7,62.5,766.14,1872.33,3843.23,7191.36,18.61,157.32,108.25,639.3,2322.66,2961.96,180637.71,4227.06,-195.68000000000006,-54.45,170.82,8.569999999999993,0.0,2.14,0.7,0.0,-6.045124481327802,-4.642655601659752,-10.300892116182574,-9.94624481327801,-4.562053941908714,-132.23,-117.13,2.93,1.73,9,2014,0.0,-inf,-269.92
2014-12-31,216.53000000000003,-359.90000000000003,0.0,-0.0,73.33000000000001,-311.09000000000003,-274.15,0.05,0.0,527.6100000000001,-76.28000000000003,999.31,82.55,690.37,7502.42,3433.9,12785.91,0.0,160.54,43.92,365.45,2226.32,2591.76,361275.42,10191.97,-1405.1000000000001,-3884.75,6025.570000000001,36.94,0.0,1.77,0.25,0.0,-11.268660887237623,-12.297240481407385,-14.125826426598076,-19.588726937855263,-9.142929725953447,-168.39,-140.91,20.53,18.64,12,2014,0.0,-inf,-629.82
2015-03-31,289.37,48.02,0.0,0.0,99.09,80.96,113.43,0.05,0.0,208.41,7.06,426.57,89.42,799.18,8006.02,3422.8,12821.19,0.0,133.0,44.39,327.89,2218.18,2546.07,361275.42,10273.17,-610.6,126.12,-0.93,32.47,0.0,1.76,0.25,0.0,1.48,3.5199999999999996,1.88,2.6,2.6,22.33,16.59,24.42,21.98,3,2015,0.0,inf,48.02
2015-06-30,386.5,-39.160000000000004,-0.0,0.0,94.75,4.240000000000009,48.76999999999998,0.05,0.0,382.26,-47.04,1444.06,75.22,1508.06,7753.76,7228.45,23270.6,0.0,206.61,53.66,352.06,3215.92,3567.98,561362.3,19702.15,1191.65,-386.26,25.81,44.53,-0.0,1.42,0.18,0.0,-0.7071783295711063,-10.430880361173815,-0.7071783295711063,-1.2375620767494357,-6.541399548532732,2.1,1.31,22.02,17.74,6,2015,0.0,inf,8.86
2015-09-30,271.53,-178.86,0.0,-0.0,80.15,-149.88,-100.22999999999999,0.04,0.0,421.4000000000001,-22.5,3285.58,42.14,1570.83,6621.14,7183.53,22104.13,0.0,138.42,13.22,267.9,2312.38,2580.28,561362.3,19523.39,-245.85999999999996,2979.92,-892.54,49.650000000000006,0.0,1.15,0.13,0.0,-3.2405223529411766,-1.8517270588235297,-3.6613694117647064,-6.018112941176471,-1.2625411764705883,-25.07,-17.94,24.71,18.85,9,2015,0.0,-inf,-170.0
2015-12-31,310.7700000000001,-106.87,0.0,-0.0,121.28999999999996,-83.79999999999998,-4.740000000000002,0.03,0.0,394.59000000000003,-65.00999999999999,2082.15,54.48,2401.5,6710.69,7028.41,21995.19,0.0,144.38,12.52,243.81,2314.01,2557.82,561362.3,19436.92,295.50000000000006,-1495.5100000000002,-3.4300000000000637,79.06,0.0,0.87,0.13,0.0,-1.9454068696500164,-1.3123776501607252,-2.192442662621447,-2.887230830353596,-1.0499021201285803,-28.69,-22.01,27.52,17.67,12,2015,0.0,-inf,-276.87
2016-03-31,319.43,-8.17,0.0,-0.0,159.63,20.11,69.55,0.03,0.0,299.31,-8.19,861.68,64.54,2426.4,4986.85,6987.63,22061.4,0.0,139.36,11.76,227.87,2376.23,2604.1,561362.3,19456.87,25.63,-1242.69,-3.4,49.44,0.0,0.87,0.13,0.0,-0.16,0.48000000000000004,-0.16,-0.2,0.36,-2.81,-2.56,21.88,11.24,3,2016,0.0,-inf,-8.17
2016-06-30,229.81,-87.78999999999999,0.0,-0.0,59.21000000000001,-61.58,-5.769999999999996,0.03,0.0,291.41,-77.38,254.33,48.01,3812.98,4993.52,6934.92,21959.44,0.0,203.89,10.84,295.18,2373.81,2668.99,561362.3,19290.05,-1072.95,469.08000000000004,-3.4899999999999998,55.81,0.0,0.87,0.14,0.0,-1.6101542309295538,-0.6586994581075447,-1.8297207169654022,-1.7931263026260942,-0.6952938724468529,-19.03,-17.47,16.92,4.0,6,2016,0.0,-inf,-95.96
2016-09-30,259.23,-73.54,0.0,-0.0,97.39000000000001,-42.86,3.4099999999999966,0.03,0.0,302.0799999999999,-50.74000000000001,362.23,55.91,3831.51,5067.64,6896.22,25344.37,3537.74,227.43,14.16,3907.98,2359.19,6267.18,561362.3,19076.8,-48.710000000000036,-3379.2400000000002,3534.69,46.27000000000001,0.0,0.88,0.33,0.0,-1.162756342182891,-0.6247646017699114,-1.5445569321533923,-1.5272023598820061,-0.6768283185840709,-22.44,-20.97,1.3,0.32,9,2016,0.0,-inf,-169.5
2016-12-31,365.68000000000006,-145.26,0.0,-0.0,407.11,-76.23,-20.33,0.03,0.0,441.9100000000001,98.87,310.47,152.91,3951.06,4784.75,6864.96,25185.11,3537.74,214.37,19.15,3942.94,2379.74,6322.67,561362.3,18862.06,-297.1600000000001,250.48000000000047,-2.6400000000003274,55.89999999999998,0.0,0.89,0.34,0.0,-2.307472359893252,-1.255264963781929,-3.082783072817384,-3.0274037361799464,-1.4029431948150972,-28.88,-26.81,1.21,0.21,12,2016,0.0,-inf,-314.76
2017-03-31,459.42,31.92,0.0,0.0,228.93,123.74,178.22,0.03,0.0,335.67,55.43,925.25,61.38,3154.75,4496.11,6826.21,25118.63,3537.74,211.32,24.23,3930.16,2384.32,6314.49,561362.3,18803.77,-91.1,714.32,-2.71,54.48,0.0,0.9,0.34,0.0,0.52,2.08,0.68,0.68,2.32,9.54,6.95,1.14,0.34,3,2017,0.0,inf,31.92
2017-06-30,749.1299999999999,-163.76,0.0,-0.0,429.51000000000005,-45.019999999999996,44.16,0.03,0.0,794.1599999999999,-41.82,959.12,602.43,3209.58,5309.45,15945.08,41079.61,3975.06,818.59,412.46,5419.37,16897.08,22316.45,561362.3,18634.86,-286.74,-5401.58,5192.93,89.18,0.0,0.9,1.2,0.0,-1.589902912621359,1.2421116504854368,-3.52759708737864,-3.4779126213592226,1.0930582524271844,-13.19,-10.91,0.98,0.39,6,2017,0.0,-inf,-131.84
2017-09-30,1572.6699999999998,-918.37,0.0,-0.0,923.8599999999999,-629.36,-420.72,0.03,0.0,2202.03,282.78999999999996,1113.24,697.88,1666.65,5519.81,18678.08,40804.5,3950.71,990.94,907.84,6283.14,16613.89,22897.02,561362.3,17778.94,599.7,-287.96000000000004,56.06999999999971,208.64000000000001,0.0,0.95,1.29,0.0,-8.989481722703077,-5.8064356652479026,-20.67231010940669,-19.937761019224727,-5.5965644966244845,-42.7,-37.76,0.88,0.61,9,2017,0.0,-inf,-1050.21
