,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2013-09-30,188.64,21.490000000000002,2.863966284987278,0.0057482391119945365,72.53999999999999,26.989999999999995,29.869999999999997,240.0,0.0,161.64999999999998,72.53999999999999,223.59,276.58,0.0,621.84,188.18,1244.14,0.0,267.96,304.86,66.21,371.07,75.0,851.46,110.42,-116.78,0.0,2.88,20.950246626337833,21.14,0.44,8.38,8.0,0.95,6.903594147582697,8.434688295165396,10.08881679389313,10.17083969465649,11.182455470737914,13.21,11.65,2.04,2.04,9,2013,0.04313237176160101,7.503579952267303,62.88
2013-12-31,228.37,39.12,5.215999999999999,-0.003818615751789404,88.07000000000002,46.95,50.150000000000006,230.0,0.0,181.41999999999996,88.07000000000002,247.67,236.65,0.0,614.62,186.51,1262.12,0.0,236.5,281.98,66.27,348.25,75.0,890.79,41.849999999999994,-17.78,0.0,3.1999999999999993,11.022622699386503,19.36,0.39,13.6,8.0,0.59,12.395670588235294,14.405364705882354,17.565647058823526,17.688376470588235,19.37590588235294,15.11,13.28,2.18,2.18,12,2013,-0.02863961813842053,7.5,102.0
2014-03-31,138.74,1.94,0.26,0.0,53.08,3.83,6.97,240.0,0.0,134.91,53.08,149.89,212.88,0.0,565.92,184.71,1207.64,0.0,196.2,222.08,68.33,290.4,75.0,893.35,-56.82,-40.96,0.0,3.14,230.77,20.15,0.33,0.26,0.0,0.0,0.64,1.24,0.88,0.88,1.56,1.65,1.4,2.55,2.55,3,2014,0.0,7.461538461538461,1.94
2014-06-30,157.36,2.9499999999999997,0.39212678936605316,7.0,58.64,5.050000000000001,7.6000000000000005,182.0,6.89,152.31000000000003,58.64,147.25,204.22,0.0,515.75,183.32,1151.83,0.0,191.08,220.29,63.36,283.65,75.0,847.37,28.53,21.330000000000002,-52.5,2.5500000000000003,116.03389830508475,16.11,0.33,0.65,7.0,10.77,1.0134969325153373,1.8098159509202452,1.3995910020449895,1.3995910020449895,2.2924335378323106,1.9,1.65,2.34,2.34,6,2014,52.661538461538456,7.523076923076922,4.89
2014-09-30,159.97999999999996,19.03,2.5378637123745817,-0.023006174427577446,63.94,21.92,24.089999999999996,250.0,6.89,138.05999999999995,63.94,204.38,215.32,0.0,578.57,181.78,1214.8,0.0,245.82,270.71,50.7,321.41,75.0,871.06,65.09,-7.960000000000001,0.0,2.17,24.627041513399895,21.53,0.37,3.19,7.0,2.19,6.269080267558528,7.9875083612040125,8.751254180602007,8.846722408026755,10.374214046822743,5.96,5.24,2.14,2.14,9,2014,-0.1725102483723049,7.498432601880879,23.92
2014-12-31,242.81,42.83,5.710666666666667,0.0014629049111799,94.00000000000003,49.68000000000001,51.49000000000001,242.0,6.89,193.13,94.00000000000003,271.99,253.04,0.0,622.92,181.76,1309.06,0.0,276.09,322.54,49.34,371.88,75.0,912.89,37.28,34.12,-3.780000000000001,1.8099999999999996,10.59381566658884,19.88,0.41,8.9,7.0,0.79,13.08961797752809,16.066864419475657,18.76178576779026,18.992779026217228,20.943388764044943,10.76,9.55,1.93,1.93,12,2014,0.01097178683384925,7.5,66.75
2015-03-31,149.25,15.86,2.11,0.0,59.83,19.66,21.63,189.5,0.0,129.59,59.83,174.81,207.44,0.0,540.97,183.76,1237.8,0.0,208.67,229.1,51.27,280.37,75.0,932.18,-41.8,-55.38,0.0,1.97,22.4525,15.25,0.3,2.11,0.0,0.0,5.12,6.44,6.8,6.96,7.8,11.97,10.63,2.36,2.36,3,2015,0.0,7.516587677725119,15.86
2015-06-30,205.12,19.71,2.626522350295193,5.0,80.17,24.540000000000003,26.970000000000002,149.0,0.0,180.58,80.17,197.42,229.6,0.0,580.44,185.84,1259.78,0.0,217.74,246.04,55.57,301.61,75.0,914.84,1.2099999999999937,34.0,-37.5,2.4300000000000006,14.180176306443428,12.22,0.33,4.74,5.0,1.05,6.250458251335395,8.134461624964858,8.622086027551308,8.954557211132977,9.66382906944054,11.14,10.04,2.36,2.36,6,2015,37.5210970464135,7.5042194092827,35.57
2015-09-30,181.77999999999997,31.79,4.238037410926366,-0.0020702416388543583,74.75,38.92999999999999,41.080000000000005,130.0,0.0,142.84999999999997,74.75,195.65,196.83,0.0,544.52,184.76,1291.54,0.0,229.52,261.44,49.61,311.05,75.0,934.85,56.25,-58.02000000000001,0.0,2.1499999999999995,7.670437244416483,10.43,0.33,8.98,5.0,0.56,9.854144893111638,12.515896674584322,13.610801662707837,14.08274346793349,15.234281472684087,14.33,12.56,2.08,2.08,9,2015,-0.015529117682987703,7.501113585746102,67.36
2015-12-31,287.58000000000004,34.75,4.63174517677015,0.000971701987833884,111.64999999999998,44.98000000000002,47.04999999999998,128.0,0.0,242.59000000000003,111.64999999999998,156.43,380.35,0.0,697.58,182.09,1453.04,0.0,329.65,388.45,48.83,437.28,75.0,968.28,-8.82,-30.39999999999999,0.0,2.0699999999999994,6.905280575539569,9.91,0.45,13.61,5.0,0.37,9.569777690725688,12.632651062579571,14.361472921359319,14.783468808148074,16.376162961512094,13.85,12.4,1.8,1.8,12,2015,0.007290263774997641,7.502571638501102,102.11
2016-03-31,138.17,9.44,1.27,0.0,56.66,9.81,11.4,132.5,0.0,128.36,56.66,143.35,215.41,0.0,570.27,180.82,1338.44,0.0,224.61,255.43,51.27,306.7,75.0,984.68,6.2,-19.28,0.0,1.59,26.0825,10.09,0.31,1.27,0.0,0.0,2.8399999999999994,3.04,3.84,3.92,3.64,7.77,6.83,2.23,2.23,3,2016,0.0,7.4330708661417315,9.44
2016-06-30,219.68000000000004,28.300000000000004,3.771833598304187,6.0,80.80000000000001,35.9,37.68,123.0,0.0,183.77999999999997,80.80000000000001,100.8,265.36,0.0,602.12,194.29,1380.48,0.0,291.85,314.83,52.49,367.32,75.0,969.74,46.37,-43.92,-45.0,1.78,8.151439929328621,9.51,0.38,5.03,6.0,1.19,8.188553259141496,10.378166401695815,11.667938526762057,12.027874933757287,12.867726550079492,11.82,10.55,1.91,1.91,6,2016,45.01789264413519,7.502982107355865,37.74
2016-09-30,248.01999999999998,37.199999999999996,4.959007205764611,-0.0011842475968849295,93.45999999999998,47.419999999999995,49.32000000000001,135.0,0.0,200.60000000000002,93.45999999999998,97.68,239.12,0.0,689.54,194.62,1475.07,0.0,321.96,360.54,53.82,414.36,75.0,1010.75,107.18,-110.3,0.0,1.8999999999999995,6.804028225806452,10.02,0.41,9.99,6.0,0.6,10.086789431545236,13.36301040832666,14.713210568454762,15.289031224979984,16.59951961569255,13.83,12.37,1.91,1.91,9,2016,-0.008883635126181844,7.501501501501501,74.94
2016-12-31,225.62,30.799999999999997,4.1070550406657835,-0.0017687443448744196,95.80000000000004,41.97,43.96000000000001,139.5,0.0,183.64999999999998,95.80000000000004,122.62,350.72,0.0,844.96,196.93,1649.27,0.0,394.98,492.57,55.55,548.12,75.0,1047.17,28.610000000000014,-3.680000000000007,0.0,1.9900000000000002,8.488381493506495,9.99,0.52,14.1,6.0,0.43,7.46843200302629,10.148212596935881,11.767732173255153,12.222129752222433,13.608624929071306,14.29,12.72,1.72,1.72,12,2016,-0.01326432815794476,7.499290780141844,105.74
2017-03-31,195.54,18.14,2.42,0.0,55.61,27.23,29.1,158.0,0.0,168.32,55.61,107.92,286.96,0.0,632.77,196.47,1535.82,0.0,312.34,349.1,56.96,406.07,75.0,1074.51,72.11,-86.81,0.0,1.87,16.3225,11.03,0.38,2.42,0.0,0.0,4.72,7.56,6.76,7.04,9.16,11.76,9.28,1.81,1.81,3,2017,0.0,7.4958677685950414,18.14
2017-06-30,225.46,28.72,3.8305591122492526,7.0,81.29,37.14999999999999,39.1,182.0,0.0,188.3,81.29,125.13,305.48,0.0,621.41,196.62,1511.99,0.0,329.46,361.2,55.48,416.68,75.0,1045.58,37.47,40.800000000000004,-61.06,1.9499999999999997,11.87816155988858,13.05,0.4,6.25,7.0,1.12,7.599829278702518,10.909432351685872,10.982979086641059,11.399743918053778,13.704208279982927,13.2,11.13,1.72,1.72,6,2017,52.483200000000004,7.4976,46.86
2017-09-30,169.89999999999998,31.040000000000006,4.13999486521181,-5.750962772883498e-06,118.28,41.89,43.44,187.5,0.0,128.0,118.28,142.33,266.51,0.0,613.24,194.9,1541.2,0.0,285.1,322.38,62.56,384.94,75.0,1102.14,14.530000000000001,2.6599999999999966,0.0,1.5500000000000003,11.324863079896907,12.76,0.35,10.39,7.0,0.67,8.048883183568678,11.23655969191271,11.26843645699615,11.746587933247755,13.898269576379978,14.55,13.18,1.9,1.9,9,2017,-4.311838306136906e-05,7.497593840230992,77.9
