,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2012-12-31,4256.359999999999,227.78999999999996,0.28258893244927824,0.5014544564321787,335.8000000000002,216.61000000000013,525.9700000000003,22.8,4039.7599999999984,26.879999999999995,3111.18,2764.22,2847.77,11262.9,6621.7,17921.37,24.44,2087.84,2615.26,376.36,2991.62,804.88,14929.75,397.20000000000005,-266.90999999999985,-403.61,309.36,20.174356973528255,1.23,0.2,2.06,1.5,0.73,5.0866007840870076,5.317061661035933,6.101726075409657,6.178546367725966,6.227930841357878,9.64,9.03,19298.78,4.31,3.22,12,2012,404.21367404821626,806.0825242718446,1660.53
2013-03-31,3826.07,144.32,0.18,1.0,174.45,145.46,449.47,25.0,3680.61,-53.56,3686.34,2378.03,2552.42,10975.55,6520.64,17552.5,21.64,1888.13,2455.03,397.5,2852.53,804.88,14699.97,960.11,-51.0,-3.0,304.01,34.7225,1.37,0.19,0.18,1.0,5.56,3.28,3.28,3.9200000000000004,3.9200000000000004,3.84,3.98,3.77,727.3,4.47,3.43,3,2013,801.7777777777777,801.7777777777777,144.32
2013-06-30,5072.25,1012.1600000000001,1.2602988378527946,0.001660210293304007,492.12000000000006,1033.55,1334.42,19.4,4038.7000000000003,261.85,4023.62,2981.25,2834.42,12142.41,6695.48,18923.53,18.63,2555.73,3184.87,412.0,3596.87,804.88,15326.66,1174.87,-530.91,-808.07,300.87,3.847658868163136,1.02,0.23,1.44,1.0,0.69,21.390071942446045,21.950204759269507,26.43126729385722,27.061416712783622,26.221217487548426,14.67,13.0,3023.1,3.81,2.92,6,2013,1.333333333333485,803.1111111111112,1156.48
2013-09-30,5118.07,566.8499999999999,0.7039040694469427,0.0027111593381545594,739.66,591.8399999999999,893.7699999999998,23.1,4526.239999999999,522.02,4891.02,2926.44,3216.45,13373.23,6685.46,20126.51,16.53,3078.17,3721.32,426.35,4147.67,804.88,15978.84,1129.56,-341.52,-2.25,301.92999999999995,8.200904427979182,1.16,0.26,2.14,1.0,0.47,11.262465111151084,12.051890235764478,14.196495157630864,14.591207719937561,14.196495157630864,13.41,12.3,0.0,3.59,2.73,9,2013,2.1832814122532227,805.2943925233644,1723.33
2013-12-31,5135.260000000002,613.8699999999999,0.761690484340236,0.5007899459533814,595.44,636.9900000000002,918.5700000000002,25.25,4498.260000000002,385.21000000000004,4185.7,3241.17,3171.98,13277.75,6691.46,20157.14,15.95,2484.86,3177.26,385.8,3563.06,804.88,16594.08,-28.300000000000182,-682.4800000000001,-403.15,281.58000000000015,8.290440972844415,1.22,0.21,2.9,1.5,0.52,12.176541673797706,13.29018569228136,14.792554509669689,15.580510183125106,14.89761526613041,13.23,12.2,3648.24,4.18,3.18,12,2013,403.6021592007735,805.9310344827586,2337.2
2014-03-31,6198.85,1590.32,1.98,1.0,581.03,1869.86,2158.45,30.5,4329.0,346.76,5933.27,2964.74,3230.25,15011.86,6627.66,21830.12,13.7,2573.33,3378.8,399.2,3777.99,804.88,18052.12,2187.98,-282.03,-2.37,288.59,3.85,1.36,0.21,1.98,1.0,0.51,29.119999999999997,38.0,35.24,38.84,40.52,34.05,25.66,15582.17,4.44,3.49,3,2014,803.1919191919192,803.1919191919192,1590.32
2014-06-30,5703.719999999999,686.3199999999999,0.8531369035069225,0.001584294700465827,798.8800000000001,740.1500000000003,1024.6100000000001,33.5,4963.5599999999995,565.17,5498.11,3403.08,3365.84,15131.2,6543.85,22186.98,13.42,2935.6,3770.8,412.6,4183.4,804.88,18003.58,948.75,-581.3100000000001,-805.26,284.46,9.818822706609161,1.5,0.23,2.83,1.0,0.35,12.371992409867172,15.314259610654295,15.25396724998243,16.47187293555415,17.086855014407195,22.34,19.13,11347.87,4.01,3.12,6,2014,1.2745119034871095,804.4664310954063,2276.64
2014-09-30,5872.510000000002,586.8600000000001,0.7296041906757467,-0.00013986195203301,725.4599999999998,613.1799999999998,888.8200000000002,42.25,5259.33,477.82000000000005,6070.98,3489.63,3457.76,15939.22,6524.85,22971.56,0.0,3362.84,3968.64,426.0,4394.63,804.88,18576.92,818.9499999999998,-235.76999999999987,-13.509999999999991,275.6400000000001,14.479494683570183,1.83,0.24,3.56,1.0,0.28,10.222656469355686,12.263908643268731,12.63280963855422,13.58375442640126,13.903468622315351,17.98,16.11,10072.47,4.02,3.15,9,2014,-0.11249851113666409,804.3539325842696,2863.5
2014-12-31,5396.149999999998,542.0,0.673222727940097,1.0009052606573305,763.3800000000001,557.3400000000001,833.7299999999996,38.0,4838.810000000001,485.8299999999999,5467.22,3354.08,3328.91,15132.36,6405.5,22051.33,0.0,2477.89,3171.86,515.86,3687.72,804.88,18363.61,228.48000000000002,-168.47000000000003,-804.9699999999999,276.3899999999999,14.105807195571957,1.67,0.2,4.23,2.0,0.47,9.829370136543826,11.40181471149611,11.802883570694465,12.401303773307884,12.74507708119219,16.04,14.7,9220.8,4.77,3.72,12,2014,805.8115520493,805.0827423167848,3405.5
2015-03-31,5184.94,516.69,0.64,1.0,603.48,533.15,818.24,44.0,4651.79,347.48,6008.57,3159.46,3339.08,15368.18,6532.85,22429.72,0.0,2531.5,3122.28,540.62,3662.9,804.88,18766.82,910.05,-258.22,0.0,285.09,17.1875,1.89,0.2,0.64,1.0,1.56,9.2,9.64,11.0,11.24,11.04,10.35,9.97,0.0,4.92,3.85,3,2015,807.3281250000001,807.3281250000001,516.69
2015-06-30,5194.580000000001,399.25,0.49691573683865753,-0.004819161189597626,614.52,416.4200000000001,709.78,40.5,4778.169999999999,346.30999999999995,5010.72,0.0,3223.44,15031.13,6618.41,22191.49,0.0,2427.4,2928.36,565.38,3493.74,804.88,18697.76,482.70000000000005,-1035.92,-804.88,293.36000000000007,20.377801001878524,1.74,0.19,1.14,1.0,0.88,7.200919274188265,7.462453872524401,8.543463545647095,8.700384304648775,8.59577046531432,9.06,8.82,0.0,5.13,4.03,6,2015,-3.871984649122851,803.4561403508773,915.94
2015-09-30,5376.199999999999,328.65999999999985,0.40930660453157625,-0.0006082416389682533,894.0500000000002,343.2099999999999,631.6199999999999,28.25,5032.980000000001,590.5,5887.19,3632.72,3347.46,16330.64,6954.42,23859.06,0.0,2991.44,3735.94,590.14,4326.08,804.88,19532.98,798.7399999999998,-614.5,0.0,288.40999999999997,17.2587613339013,1.16,0.22,1.55,1.0,0.65,5.513756066206008,5.8306385987465825,6.72847244094488,6.897476458299853,6.781286196368309,8.08,7.9,0.0,4.37,3.48,9,2015,-0.48839841539347617,802.9677419354838,1244.6
2015-12-31,5233.1900000000005,821.77,1.022057472766252,1.0013274017846787,918.3899999999999,828.8399999999999,1130.13,35.75,4404.35,631.54,6104.14,3317.97,3366.6,16007.64,6901.34,23122.84,0.0,2412.96,3164.83,534.44,3699.27,804.88,19423.57,764.1100000000001,403.98,-804.88,301.2900000000001,8.744297887486766,1.48,0.19,2.57,2.0,0.78,14.221313317556874,14.937151236225846,16.92558989919521,17.402815178307854,16.909682389891454,10.07,9.85,0.0,5.06,3.99,12,2015,805.1022969750221,804.035019455253,2066.37
2016-03-31,4974.95,483.86,0.6,1.0,582.07,490.0,786.53,35.75,4484.96,257.45,6694.23,3087.01,3358.68,16293.9,6745.84,23257.85,0.0,2441.01,2930.16,545.04,3475.2,804.88,19782.65,871.68,-47.36,0.0,296.53,14.895,1.45,0.18,0.6,1.0,1.67,8.32,8.6,9.8,10.04,9.64,10.2,9.73,0.0,5.56,4.41,3,2016,806.4333333333334,806.4333333333334,483.86
2016-06-30,4886.96,417.08000000000004,0.5184913534752593,-0.0025144108745682,586.7799999999999,443.34000000000003,737.8199999999999,29.5,4443.599999999999,320.06,6758.42,2994.07,3615.94,16322.09,6555.58,23101.07,0.0,2736.24,3159.09,561.25,3720.33,804.88,19380.73,680.4800000000001,271.36,-804.88,294.48,14.224345209552123,1.23,0.19,1.12,1.0,0.89,7.221843851976824,7.629229915421671,8.610659977356985,8.7588003640642,8.66621262237219,9.48,9.14,0.0,5.17,4.02,6,2016,-2.022619047619173,804.4107142857142,900.94
2016-09-30,5489.130000000001,569.02,0.7083911126833383,-0.0014365065327335191,748.6500000000001,658.41,954.8899999999999,31.75,4830.730000000001,459.6700000000001,7092.7,3617.65,3567.53,17319.15,6273.54,23807.12,0.0,2870.81,3359.2,577.61,3936.81,804.88,19870.31,431.8399999999999,53.31,0.0,296.48,11.205144810375735,1.29,0.2,1.83,1.0,0.55,9.55360254700808,10.343284443114097,11.458129472910827,11.551033225393887,12.046519905303546,9.93,9.58,0.0,5.16,4.09,9,2016,-1.1538836846212916,803.2568306010929,1469.96
2016-12-31,5713.239999999998,635.46,0.7907710575562121,1.0004213429268918,958.31,658.27,950.7800000000002,39.5,5054.9699999999975,671.1799999999998,6347.59,3561.21,3676.21,17037.58,6145.49,23780.78,0.0,2813.47,3364.14,454.88,3819.02,804.88,19961.76,1024.44,-509.76,-804.88,292.51,12.490846630787145,1.59,0.19,2.62,2.0,0.76,10.684463907438897,11.577854109868815,12.736846804913036,12.905866572940315,13.304270311861766,10.26,10.0,0.0,5.06,3.97,12,2016,803.9340090935635,803.5954198473282,2105.42
2017-03-31,5526.2,817.59,1.02,1.0,843.54,830.19,1115.31,47.0,4696.01,541.76,6840.31,3433.94,3761.54,17912.59,5985.84,24233.22,0.0,2846.31,3303.15,465.13,3768.28,804.88,20464.94,683.29,193.52,0.0,285.12,11.52,1.85,0.18,1.02,1.0,0.98,13.48,13.999999999999998,16.0,16.24,15.88,15.61,14.79,0.0,5.42,4.28,3,2017,801.5588235294118,801.5588235294118,817.59
2017-06-30,5459.22,675.5600000000001,0.8415374208887253,0.0015072753811030198,765.3400000000001,699.46,961.6199999999999,50.25,4759.76,472.53,6645.02,3613.62,3905.24,17777.51,6148.21,24213.46,0.0,3053.54,3487.86,475.39,3963.24,804.88,20250.22,888.94,-171.70000000000002,-804.88,262.15999999999997,14.930173855764105,2.0,0.2,1.86,1.0,0.54,11.166206208351472,11.709133576666778,13.3379156816127,13.64557452365804,13.35601326055654,14.26,13.59,0.0,5.1,3.98,6,2017,1.2099936748892333,802.7688172043011,1493.15
2017-09-30,6006.4400000000005,769.52,0.9556635302540802,0.003044908738752969,834.52,802.31,1071.6800000000003,47.5,5204.129999999999,544.79,6208.54,3797.03,3835.54,18287.88,6169.4,24831.9,0.0,3065.72,3459.07,485.64,3944.71,804.88,20887.19,972.9000000000001,-1263.6899999999998,0.0,269.37,12.423043910489657,1.83,0.19,2.81,1.0,0.36,12.393017452832272,13.045997516208725,14.732862679931232,15.100163965580485,14.841692690493975,13.95,13.32,0.0,5.29,4.18,9,2017,2.4518233650940147,805.2206405693951,2262.67
