,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2013-06-30,957.3100000000001,99.44,13.43878616796048,-0.002544721256854409,168.21,105.53999999999999,151.02999999999997,442.0,851.77,54.63,875.62,809.43,546.83,2337.23,1906.17,4248.7,0.0,659.62,694.32,124.2,818.51,74.0,3430.19,-38.400000000000034,-44.66,-148.0,45.49000000000001,8.220708970233307,9.54,0.24,22.98,20.0,0.87,9.35685721006822,10.66681721947777,11.602502940484593,13.427090096447895,13.146384380145848,9.13,8.7,3.37,2.58,6,2013,-0.018829608464557168,7.399477806788512,170.04
2013-09-30,930.4100000000001,60.72,8.204409776391056,0.0038379254926494332,166.19,74.87000000000003,123.45000000000005,440.0,855.53,61.58,991.54,768.75,565.33,2448.17,1915.2,4369.45,0.0,721.37,748.42,130.12,878.55,74.0,3490.9,141.50000000000006,-16.730000000000004,0.0,48.58,13.405894268774702,9.33,0.25,31.18,20.0,0.64,5.557316692667707,6.378283931357254,6.9571710868434735,6.9571710868434735,7.978117524700989,8.31,8.0,3.27,2.52,9,2013,0.028404095147010366,7.400898011545863,230.76
2013-12-31,888.5999999999999,98.32999999999998,13.287353307605821,-0.001697685948801169,164.80999999999995,122.59999999999997,165.20999999999998,420.0,766.0100000000002,63.599999999999994,1073.5,711.44,553.08,2465.87,2006.5,4477.99,0.0,695.45,755.88,132.86,888.75,74.0,3589.24,127.25,-82.68,0.0,42.609999999999985,7.898427743313333,8.66,0.25,44.47,20.0,0.45,8.784533106445044,10.63705369351849,10.959750828040962,11.234640979671214,12.752512686499132,9.12,8.72,3.26,2.53,12,2013,-0.012563334132920545,7.400269844839217,329.09
2014-03-31,904.55,22.85,3.09,0.0,142.27,28.89,77.03,436.0,875.67,33.29,1051.29,745.58,611.07,2548.03,1987.63,4541.61,0.0,728.05,791.4,138.12,929.52,74.0,3612.08,-45.96,-3.19,0.0,48.14,35.275,8.93,0.26,3.09,0.0,0.0,2.0,2.56,2.52,2.56,3.08,2.54,2.53,3.22,2.45,3,2014,0.0,7.394822006472492,22.85
2014-06-30,952.74,60.940000000000005,8.232972908461631,20.0,179.85999999999999,79.97,129.7,418.0,872.7600000000001,70.37,896.47,794.79,626.33,2452.76,1959.58,4418.07,0.0,713.77,747.32,145.73,893.05,74.0,3525.02,34.07,-27.16,-148.0,49.730000000000004,12.694308746307843,8.77,0.25,11.32,20.0,1.77,5.527437641723355,7.3020360424871695,6.923842940685045,7.011118271870152,8.640257787325458,4.53,4.51,3.28,2.44,6,2014,148.03886925795052,7.401943462897527,83.79
2014-09-30,1026.67,69.96999999999998,9.45614334027055,-0.0068138864477906265,214.49,88.24,135.84,412.0,938.4199999999998,85.28999999999999,1078.48,852.86,664.79,2718.42,1941.37,4666.22,0.0,889.65,925.72,145.51,1071.22,74.0,3594.99,212.79000000000002,-32.05,0.0,47.599999999999994,10.894171787909105,8.48,0.3,20.78,20.0,0.96,6.006789802289281,7.93624349635796,7.790624349635795,7.899838709677417,9.592661290322578,5.35,5.33,2.94,2.22,9,2014,-0.050418824841784726,7.3994225216554375,153.76
2014-12-31,946.4499999999998,83.41,11.271621621621621,0.001560752282602908,210.76,99.64000000000001,150.47000000000003,412.0,846.8200000000002,73.50999999999999,1127.22,760.17,679.65,2713.9,1983.5,4703.16,0.0,805.48,882.57,142.19,1024.76,74.0,3678.41,106.16999999999999,-66.56,0.0,50.83000000000001,9.134499760220596,8.29,0.28,32.05,20.0,0.62,7.090043428764178,9.087635029725513,9.07356748323987,9.186107855125016,10.930483619344773,6.25,6.19,3.07,2.3,12,2014,0.01154956689126152,7.4,237.17
2015-03-31,918.58,46.54,6.29,0.0,178.64,58.76,111.11,416.0,859.81,61.67,1203.39,745.84,653.23,2760.87,1974.89,4741.26,0.0,797.09,873.59,142.91,1016.5,74.0,3724.77,103.33,-42.18,0.0,52.35,16.535,8.26,0.27,6.29,0.0,0.0,3.92,5.08,5.0,5.08,6.080000000000001,5.09,5.07,3.16,2.41,3,2015,0.0,7.399046104928457,46.54
2015-06-30,988.9999999999999,90.46000000000001,12.222004379562046,20.0,189.73000000000002,116.89000000000001,169.44,390.0,872.1200000000001,72.30999999999999,1067.42,826.58,661.56,2717.53,1996.47,4718.56,0.0,852.94,903.26,172.99,1076.25,74.0,3642.3,82.29,-83.66999999999999,-148.0,52.550000000000004,7.977531505637851,7.92,0.3,18.51,20.0,1.08,7.65938686131387,10.142084671532848,9.930791240875912,10.089261313868613,12.149372262773722,7.34,7.18,3.01,2.28,6,2015,148.02809292274443,7.401404646137222,137.0
2015-09-30,1149.8400000000001,164.93,22.287099658861322,-0.0031338099823533788,256.36,207.01000000000002,262.96999999999997,400.0,942.8199999999999,127.02000000000001,1249.17,891.19,676.16,2991.15,2015.16,5010.68,0.0,968.67,1026.3,177.14,1203.44,74.0,3807.24,226.54000000000002,-86.95000000000002,0.0,55.96000000000001,4.485105802461651,7.77,0.32,40.8,20.0,0.49,13.175608915973902,17.283427284469912,17.327127479879444,17.82967972708906,20.976093796575363,10.28,9.88,2.91,2.26,9,2015,-0.023190961960096956,7.400245098039217,301.93
2015-12-31,1033.37,83.55000000000001,11.290130486665976,6.396405194285358e-05,237.35000000000002,100.46999999999997,148.60000000000002,430.0,932.9099999999999,101.92000000000002,1268.17,893.05,616.51,2970.55,2185.2,5160.13,0.0,1013.62,1089.89,165.03,1254.92,74.0,3905.21,177.61999999999995,-152.75,0.0,48.129999999999995,9.51588868940754,8.15,0.32,52.09,20.0,0.38,6.476273736640034,8.496316281000313,8.557004254436027,8.817095569160529,10.290946352599356,9.71,9.42,2.73,2.16,12,2015,0.0004733511757137876,7.400268765598003,385.48
2016-03-31,989.23,58.47,7.9,0.0,220.79,73.56,126.68,454.0,915.67,92.33,1296.82,804.41,651.77,2945.04,2194.19,5143.61,0.0,921.85,1013.47,166.46,1179.93,74.0,3963.68,137.94,-106.9,0.0,53.12,14.3675,8.48,0.3,7.9,0.0,0.0,4.56,5.96,5.92,6.08,7.12,5.93,5.91,2.91,2.26,3,2016,0.0,7.40126582278481,58.47
2016-06-30,926.4100000000001,51.629999999999995,6.977787465940055,20.0,196.79,67.22,120.78999999999999,420.0,859.1899999999999,61.72000000000001,1112.06,732.41,671.48,2717.67,2212.03,4933.89,0.0,857.84,897.69,168.88,1066.57,74.0,3867.31,56.94,-101.25999999999999,-148.0,53.57,15.049985473561884,8.04,0.28,14.88,20.0,1.34,4.18292098092643,5.477188010899182,5.345885558583106,5.495945504087194,6.5463651226158035,5.77,5.75,3.03,2.28,6,2016,147.98387096774192,7.399193548387096,110.1
2016-09-30,997.97,52.849999999999994,7.141804234427738,0.0024250462738432763,217.28000000000003,68.81,120.10999999999999,444.0,929.1600000000001,78.60999999999999,1052.8,831.23,743.06,2840.86,2251.76,5096.96,0.0,973.01,1005.09,171.72,1176.8,74.0,3920.16,-0.4199999999999875,-54.92999999999998,0.0,51.30000000000001,15.539602649006623,8.38,0.3,22.02,20.0,0.91,4.151457502301319,5.3839214482970235,5.396894752991716,5.474734581159864,6.64233200368211,5.61,5.59,2.83,2.09,9,2016,0.017945562684957395,7.400090826521343,162.95
2016-12-31,1002.71,116.56,15.750675110013955,0.0006131789409179389,258.21000000000004,146.26000000000002,198.27000000000004,436.0,856.44,105.08000000000001,1011.23,832.51,748.57,2824.04,2456.84,5284.65,0.0,1000.75,1077.0,184.02,1261.02,74.0,4023.63,71.12999999999997,-125.96000000000004,0.0,52.00999999999999,6.9182082189430325,8.02,0.31,37.77,20.0,0.53,8.824047797932096,11.359501985617689,11.593030660799256,11.759836857357518,14.111804228829024,7.17,7.14,2.62,1.93,12,2016,0.004537718977388749,7.400317712470214,279.51
2017-03-31,963.51,0.33,0.04,0.0,179.37,0.44,54.92,476.0,963.07,27.36,942.98,759.38,846.62,2778.25,2535.0,5319.16,0.0,1055.13,1121.58,173.62,1295.2,74.0,4023.95,130.13,-194.29,0.0,54.48,2975.0,8.75,0.32,0.04,0.0,0.0,0.04,0.04,0.04,0.04,0.04,0.03,0.03,2.48,1.72,3,2017,0.0,8.25,0.33
2017-06-30,1022.4300000000001,11.45,1.545458404074703,20.0,165.49,15.530000000000001,75.46999999999998,414.0,1006.9,17.6,582.84,861.1,940.71,2648.37,2631.41,5288.24,0.0,1202.32,1224.15,176.68,1400.84,74.0,3887.4,-68.38,-150.56000000000003,-148.0,59.940000000000005,66.97110043668123,7.88,0.36,1.59,20.0,12.58,0.8553480475382004,1.2052631578947368,1.166383701188455,1.166383701188455,1.5162988115449914,0.59,0.59,2.16,1.39,6,2017,148.17610062893078,7.40880503144654,11.78
2017-09-30,1034.8899999999999,26.03,3.5179396984924622,-0.025915742233173722,182.60000000000002,32.77,92.98000000000002,418.0,1002.1200000000001,41.37,505.46,876.42,880.75,2392.71,2885.91,5469.68,0.0,1355.83,1378.11,178.13,1556.24,74.0,3913.44,62.269999999999996,-139.35999999999996,0.0,60.209999999999994,29.704744525547447,7.9,0.4,5.11,20.0,3.91,1.9001005025125626,2.533467336683417,2.671155778894472,2.671155778894472,3.276984924623115,1.25,1.25,1.74,1.1,9,2017,-0.1917562062301954,7.3992172211350296,37.81
